vector_number,cf_w,cf_hatL,cf_hatR,diag_cf_λ,real_v,shock,non_demean_shock
5065,0.11315037970895947,-0.6453062801459408,0.20762763065116374,-2.252292954838253,0.1669903749710988,0.0004983233331909975,1.006790780911595
5067,0.11083939525138309,0.2623831313757208,-0.11962113428668486,-1.3244255594416,0.028958891943231535,-0.0023372604816929154,1.003955197096711
5069,0.1058643902005274,-0.08061053368194626,-0.3164886457003413,-0.9364016875506809,0.06970150541638631,-0.003488394097780123,1.002804063480624
5071,0.10892815008038959,-0.33483314042114243,-0.22603097587153842,-1.162274148342357,0.0687588974704223,-0.002827959027887239,1.0034644985505168
5073,0.11059573060385741,-0.7385143875793587,0.7572421684218122,-3.3262650525027193,0.04187904250887442,0.003850909446012407,1.0101433670244164
5075,0.11384616967784478,-0.29353758776621275,0.24351275454410626,-2.5109489004035423,0.31305027544694664,0.0013071301357432397,1.0075995877141473
5077,0.11124657079650824,0.08745418258508941,0.47273901419115916,-2.3574193194347837,-0.20183748016457947,0.0008239819872659648,1.00711643956567
5079,0.10973271677436891,-0.43264675457795887,0.4601040910680476,-2.983006158987278,0.2886887860676701,0.002780117624252787,1.0090725752026568
5081,0.10806967357681607,0.21428751803853618,0.717713383214158,-2.9780026457110087,-0.16831646975014047,0.002751654406181414,1.0090441119845854
5083,0.109399359310558,-0.7773541009118423,0.1693767742181329,-2.382384822326089,0.3189389004908394,0.0009116466610603613,1.0072041042394644
5085,0.11252764924414294,-1.3571408895692083,0.7006186011292881,-4.15113933942769,0.8109024108172713,0.006650420271402835,1.0129428778498069
5087,0.10968467026555295,-1.6176179789972212,0.07374761544116648,-2.66761455713298,0.7012160311626214,0.0017991814206772538,1.0080916389990813
5089,0.11230995243405317,-0.37537629299688735,0.2338995250791065,-2.539807999695509,0.3398499935400201,0.0013880343609340429,1.007680491939338
5091,0.11296763005197441,0.618943721359777,0.7562262719718715,-3.403966944790482,0.11925201245652772,0.0041209889906570485,1.010413446569061
5093,0.10860971012491838,0.2012721334436085,-0.44353158161924977,-0.5202964058549253,-0.012504009174651998,-0.004744934912976451,1.0015475226654276
5095,0.1113243696782007,-0.480063392905139,0.059824002236053,-2.2902140399782667,0.4615557405441617,0.0006203715653489983,1.006912829143753
5097,0.10849575458611316,-1.2984134089163657,0.012902395121416887,-2.191637063653318,0.4426213324627781,0.00030790775296862805,1.0066003653313726
5099,0.10964167611047237,-0.005398724655558684,0.7611744255836994,-3.3998321507755835,0.0826878383179741,0.0040769043608310795,1.010369361939235
5101,0.11084347992496024,-2.280289895260923,0.17165018196587667,-3.2020997836131215,0.9570322006369425,0.0034566875749257875,1.0097491451533298
5103,0.10933420207224209,-0.964298040019318,0.02167561209838187,-2.172298065051348,0.417995544829175,0.0002536650456772538,1.0065461226240813
5105,0.11158795041614766,-1.695112754140382,0.6850945483101611,-4.090351103365498,0.7641624667064972,0.006349734586247102,1.0126421921646511
