Industry,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
1.0,0.252511583998417,0.29037394082814444,0.2658712302652908,0.19472466616508236,0.2659962391420551,0.19184465537212256,0.28722752493521353,0.22771827905901162,0.2595494640298418,0.2441554207668086,0.19425536233845345,0.21594789411912982,0.22998661311914292,0.27392545711173677,0.22869182018443748,0.2987202016398414,0.20628596326525125,0.1417881459657535,0.3246763757372409,0.1944822767689598,0.29727635037150046,0.4038510692459143,0.3478221656495626,0.38493781272332295,0.21660593359503258,0.22353121593290576,0.220616220389986,0.3542269182811256,0.2324230129497528,0.20834376668647722,0.2636589512227017,0.2677638796312121,0.16143545223433495,0.26417601512789707,0.23293786714571263,0.2253215142190364,0.306680706412883,0.2371763166555905
2.0,0.29801127931136834,0.461247976982557,0.335525700570431,0.27886473429951675,0.3760440571467581,0.35762400489895907,0.38875723731579365,0.19933979732249488,0.31189997863672975,0.3341601308095224,0.24547227640011118,0.3456630071752428,0.316722972972973,0.31763188601609066,0.3371096503210002,0.35813053816993623,0.334072249589491,0.24610804184753782,0.40828133595695026,0.28640985947696496,0.46160822249093103,0.36729959915366217,0.578017506088826,0.42082918855003887,0.32743362831858447,0.3802359330820476,0.37519047066249633,0.49449767902553665,0.3550555878387974,0.30167628118510825,0.3942732730751468,0.346967461132678,0.2533130212139836,0.37521079258010087,0.2549324988695984,0.26293615537437953,0.5054545454545454,0.21998905095290622
3.0,0.32448935781129495,0.3597331760890395,0.2826517711701639,0.25996342901328107,0.2598677347783285,0.3261110817523649,0.3320204075105864,0.2309949652859811,0.36383470171652543,0.26936655313457425,0.3397279740154283,0.25793815917196655,0.22467661691542296,0.3106085720569702,0.3085060130217441,0.31693699691595084,0.27989378207555854,0.29526895896289923,0.3735283205459388,0.29615397538146576,0.34048845640145015,0.41421532854861337,0.44253487315708595,0.35048557460142926,0.316425120772947,0.31307798363781597,0.2840421640346942,0.3405794821668359,0.3558615627698038,0.31526662110031295,0.36796576776259077,0.3028206314588134,0.27609707745601797,0.2545569806328323,0.25659804557489657,0.3024584645913222,0.3781690895756487,0.25747970729130726
4.0,0.20796426651024102,0.15341649599702076,0.02127392644634053,0.02691253840591539,-0.04436576134689297,-0.08845061770955474,0.11136868537795933,0.12883576274816658,0.19239222252255603,0.046715296263070645,0.0014460594878954228,0.4569672889003554,0.03709090909090871,0.020527556125191217,0.06170578933554648,0.08797569512485272,0.147284347084313,0.11059416932815713,0.4628238834069894,0.01687862060340137,0.6014177382144946,0.32579784243230303,0.048696699721466986,0.12344521818258455,0.03251275893125188,0.11976271873353253,0.02249408737558634,0.2640760420856262,0.2939105598004598,0.03405199203818825,0.04972647844235307,0.2500007758216727,0.06597156839716521,0.07844482985689262,0.09541518217044152,0.1254899108591568,0.08852547237503004,0.11847962213144178
5.0,0.44475563663833434,0.3350765127053204,0.22666343313197235,0.28948765456708625,0.28160863172022166,0.21433827256583904,0.3547540373701426,0.18090639380428614,0.38483001324960314,0.24627993353073308,0.5526675672520472,0.18749414745229961,0.33599395965915246,0.30764892186212,0.3572087236726635,0.3326367594355132,0.28642796292242173,0.21699248545356464,0.340570986480139,0.2442594899197407,0.4408275577178631,0.22062362503035235,0.2762695655198434,0.31635339076689906,0.22814851885357934,0.26189395386684644,0.2088721021931398,0.3235340552925001,0.30140085427005775,0.24268691502470505,0.2142924350771547,0.38822280941998477,0.21422937856993954,0.5123224142309183,0.11669726621676721,0.2773066740274843,0.3865855712666367,0.20812979874905116
6.0,0.3238461105847642,0.3942413239888542,0.3859866918263981,0.35737857530298367,0.2177051555780963,0.26505105457842587,0.35792916490798704,0.18743692513416743,0.34122917283114573,0.2988118182131677,0.32321699544764815,0.28128038860183935,0.33129459734964317,0.37161439111383016,0.36077413207839504,0.11212999371463282,0.2913395132779741,0.15923342749597955,0.26414446887877496,0.27801413138944614,0.33149359498500963,0.2975644025176687,0.44652230023070244,0.26661873753586557,0.33500501504513597,0.28659878072841344,0.31132685507824015,0.2787384410024278,0.21363448039147886,0.3138837144887714,0.3084513727547528,0.3443124571734953,0.28703765093391403,0.34724857685009514,0.26133877577653575,0.26014228324780697,0.41929824561403506,0.20309166602167644
7.0,0.3987872853915986,0.3522827169899784,0.3831105562829219,0.3054961902341246,0.28695291177969534,0.33534224475685626,0.447730510658652,0.25211590337812056,0.311374384051581,0.36196497458820637,0.3824754537340077,0.32059254777474383,0.35607321131447595,0.31871131094744903,0.36812707773772174,0.4313056394186885,0.3283018614768712,0.2916397138136779,0.3511167969716937,0.31200224361464063,0.2777618775042932,0.4072179363150722,0.4480365270778794,0.5113387069144143,0.32736318407960185,0.3253216879460348,0.35006731322987367,0.40090321092224673,0.34721418400336845,0.3183417037021047,0.34812886430198503,0.3574442161523605,0.28703765093391387,0.3099809191774045,0.283504277928551,0.35796203575239116,0.28750430292599033,0.2680024777586412
8.0,0.3115648975651972,0.21350913415048506,0.31452562645082666,0.2046599282422949,0.14778394364052527,0.2786225837289561,0.41335846035655205,0.163025624013799,0.3831348669674233,0.2838583807609592,0.3550795758520483,0.27917694361571277,0.23772114709075817,0.29547038957017596,0.331188015059664,0.34045415995733647,0.28915403530847883,0.16373247513476147,0.3355262894172465,0.25853672808672895,0.36752992201509666,0.2221514307582352,0.43568245615395845,0.3117150455949927,0.3431126874590386,0.2895789862760279,0.2841907666031963,0.3205029317642165,0.2848685563039616,0.23053683851458684,0.2972510195822048,0.29857087944554506,0.24713770254345113,0.3053596385737966,0.1799757491772043,0.24916918508060734,0.3776850384106401,0.18128787961430376
9.0,0.392221892730975,0.36131242587956264,0.3649763566929453,0.3751336890753383,0.3367385603193428,0.295206548638873,0.41069103172905524,0.22039512799348016,0.5133252752664371,0.33641974580171574,0.3404394883568382,0.34740843286891226,0.32428170988086885,0.40506205040429766,0.39213904985139647,0.6336769321971748,0.373859531156522,0.2448634647576249,0.24375514007216323,0.3245574099862163,0.3933836433836429,0.40301150277002634,0.4797706343194382,0.3896302053400641,0.3589114761848482,0.3925907624287716,0.35936844357915526,0.5008976013762811,0.30536662025665023,0.40383810677566484,0.30966974659226054,0.3926151469306339,0.2893094551780358,0.3814345286099255,0.26127069200366504,0.37011103951440094,0.3914286229377673,0.24552984010251655
