ALAND,GEOID
800083087,34023
1214167244,34025
1191852367,34027
1628534966,34029
478093122,34031
859613601,34033
781692692,34035
1344239274,34037
266393116,34039
924412063,34041
3006530549,35001
17932273698,35003
15708988921,35005
11757199036,35006
9733329419,35007
3638407189,35009
6015566556,35011
9861408558,35013
10815079253,35015
10260561575,35017
7848912419,35019
5504869120,35021
8901429611,35023
11372460346,35025
12512467751,35027
282740301,35028
7679802477,35029
14114940579,35031
5001977314,35033
17128132348,35035
7444529760,35037
15179497392,35039
6338816708,35041
9610539961,35043
14278776370,35045
12213918594,35047
4945359181,35049
10823447042,35051
17214817782,35053
5706029510,35055
8663108604,35057
9903449966,35059
2761380350,35061
1354056384,36001
2665894548,36003
109028908,36005
1827925580,36007
3388612085,36009
1791189978,36011
2745973829,36013
1055035677,36015
2314279661,36017
2688025469,36019
1643879273,36021
1291782573,36023
3735902531,36025
2060671707,36027
2700563452,36029
4647029522,36031
4219398044,36033
1283258864,36035
1276697637,36037
1676140222,36039
4447975965,36041
3655689412,36043
3285632368,36045
183412016,36047
3301404174,36049
1636257346,36051
1696033233,36053
1702154292,36055
1043875858,36057
737411094,36059
59126033,36061
1352903595,36063
3140175831,36065
2016019983,36067
1668121832,36069
2102256780,36071
1013357365,36073
2464761256,36075
2594391877,36077
596504166,36079
281096933,36081
1689789426,36083
151178512,36085
449492975,36087
6942144728,36089
2097849013,36091
529693619,36093
1610503950,36095
850379456,36097
838393327,36099
3601531651,36101
2362201496,36103
2507450206,36105
1343172320,36107
1229334487,36109
2911755518,36111
2245395916,36113
2152756071,36115
1563902765,36117
1114982482,36119
1535205959,36121
875785717,36123
1098007863,37001
673381461,37003
608801116,37005
1376453053,37007
1103683753,37009
639951854,37011
2142417945,37013
1811100404,37015
2264498846,37017
2193650178,37019
1700772614,37021
1313381247,37023
936925455,37025
1221349765,37027
623038021,37029
1311185243,37031
1100542142,37033
1032683744,37035
1766851529,37037
1179547136,37039
446702391,37041
556201310,37043
1202408392,37045
2427578082,37047
1836191667,37049
1689487711,37051
678194049,37053
993052150,37055
1431421129,37057
684029311,37059
2113998631,37061
740672748,37063
1308814792,37065
1057097245,37067
1273451203,37069
922106205,37071
881747682,37073
756481641,37075
1376758990,37077
688749236,37079
1672364534,37081
1875375057,37083
1541008895,37085
1434055217,37087
966241824,37089
914421664,37091
1012022108,37093
1586884785,37095
1486221270,37097
1271048658,37099
2049455206,37101
1219128858,37103
660341698,37105
1037527054,37107
771655597,37109
1141169175,37111
1335290241,37113
1164379747,37115
1194547357,37117
1356745512,37119
573487628,37121
1273651813,37123
1807404472,37125
1399646368,37127
496071702,37129
1389757849,37131
1975496912,37133
1030705790,37135
871627408,37137
587616860,37139
2252758539,37141
639957337,37143
1016108548,37145
1688606138,37147
615871126,37149
2026710821,37151
1227191624,37153
2458470383,37155
1464770304,37157
1324451332,37159
1461144059,37161
2446865522,37163
825803818,37165
1023267267,37167
1162535003,37169
1378304182,37171
1367504099,37173
980383414,37175
1007595142,37177
1635630037,37179
656606884,37181
2163206258,37183
1109696231,37185
901664508,37187
809515805,37189
1432488557,37191
1953571382,37193
953567109,37195
867203563,37197
809623022,37199
2557922251,38001
3863106624,38003
3596736786,38005
2975515808,38007
4321189959,38009
3009066810,38011
2858226820,38013
4228552194,38015
4571166077,38017
3855846875,38019
2930494938,38021
3265421252,38023
5201886375,38025
1632134239,38027
3912008054,38029
1645814578,38031
2592024347,38033
3720196548,38035
4297150375,38037
1835821650,38039
2932439374,38041
3499563866,38043
2967978523,38045
2571385626,38047
4853519308,38049
2524546555,38051
7149203878,38053
5467142997,38055
2701246664,38057
4989016959,38059
4727500245,38061
2542784509,38063
1871293986,38065
2897404213,38067
2638162604,38069
3073936800,38071
2233494202,38073
2271556786,38075
3718650537,38077
2338963694,38079
2223539399,38081
2518450003,38083
2833691263,38085
3146633069,38087
3456948249,38089
1844629354,38091
5754239519,38093
2653599962,38095
2232438235,38097
3320186385,38099
5214369294,38101
3291995693,38103
5380444836,38105
1512208946,39001
1042458893,39003
1095434931,39005
1817993244,39007
1304313482,39009
1039585234,39011
1378206525,39013
1269135535,39015
1209668470,39017
1022032078,39019
1110247425,39021
1029450254,39023
1170933540,39025
1058487805,39027
1377597314,39029
1460529028,39031
1040620962,39033
1184118946,39035
1549072326,39037
1065675702,39039
1147617685,39041
651531963,39043
1306418559,39045
1052458662,39047
1378361040,39049
1050091407,39051
1208307512,39053
1036420180,39055
1071554325,39057
1352631007,39059
1051302780,39061
1376210257,39063
1218342731,39065
1042052713,39067
1077461447,39069
1432479939,39071
1091222019,39073
1094355785,39075
1272965600,39077
1088582018,39079
1057566189,39081
1361024108,39083
589203623,39085
1174224238,39087
1767667183,39089
1187326601,39091
1271946706,39093
882810658,39095
1206610780,39097
1066098928,39099
1045726869,39101
1091310901,39103
1113949889,39105
1197736887,39107
1053037884,39109
1180312425,39111
1195417263,39113
1078531138,39115
1051738690,39117
1721250930,39119
1030846973,39121
660231276,39123
1078568733,39125
1056641254,39127
1298414026,39129
1140324043,39131
1262311075,39133
1098465120,39135
1249725444,39137
1282739691,39139
1784988075,39141
1057888420,39143
1580445008,39145
1427127830,39147
1055874043,39149
1489943930,39151
1069012672,39153
1601380581,39155
1470169796,39157
1118175978,39159
1059715168,39161
1068008560,39163
1039398003,39165
1636799113,39167
1437258280,39169
1090295507,39171
1598552653,39173
1053775281,39175
1485298113,40001
2244106958,40003
2526578130,40005
4699978363,40007
2335665049,40009
2404607766,40011
2342567959,40013
3310753325,40015
2322250237,40017
2129424630,40019
1940956597,40021
1995214679,40023
4751948736,40025
1395398450,40027
1338199454,40029
2769439538,40031
1638566638,40033
1971897258,40035
2460853552,40037
2561024716,40039
1911868565,40041
2588632047,40043
3189609693,40045
2741414396,40047
2077482576,40049
2850273013,40051
2592244963,40053
1655842714,40055
1391326707,40057
2691040791,40059
1493181861,40061
2084025091,40063
2078856062,40065
1965365227,40067
1665207064,40069
2382087117,40071
2326225317,40073
2629422850,40075
1870178643,40077
4116045949,40079
2466481063,40081
1926521787,40083
1331241072,40085
1478109734,40087
4791491660,40089
1601896473,40091
2473407969,40093
961092926,40095
1697440860,40097
1078621351,40099
2099056912,40101
1895599459,40103
1465355090,40105
1602081668,40107
1835832315,40109
1806124291,40111
5818040494,40113
1219421293,40115
1470996347,40117
1773371786,40119
3381130261,40121
1865918266,40123
2040060341,40125
3615199153,40127
2955528117,40129
1749880020,40131
1639041127,40133
1743764515,40135
2253922744,40137
5286842403,40139
2256226803,40141
1476931275,40143
1454421645,40145
1076020808,40147
2598189856,40149
3331900551,40151
3217798327,40153
7947008933,41001
1750680238,41003
4844112024,41005
2147227903,41007
1702546794,41009
4134068696,41011
7715797890,41013
4215100613,41015
7817065156,41017
13043372940,41019
3120439560,41021
11728867794,41023
26244789736,41025
1351841432,41027
7209356169,41029
4612211364,41031
4246719858,41033
15387252316,41035
21079871249,41037
11792524334,41039
2537580591,41041
5931407318,41043
25608588996,41045
3062209653,41047
5261843781,41049
1117054236,41051
1918629058,41053
2133357976,41055
2855668955,41057
8328130471,41059
5274784008,41061
8148590560,41063
6168106312,41065
1875746999,41067
4441179416,41069
1854068926,41071
1343342705,42001
1890884266,42003
1691787010,42005
1125900054,42007
2621835502,42009
2218341544,42011
1361815301,42013
2971749132,42015
1565148677,42017
2042475490,42019
1782819861,42021
1026232612,42023
987977465,42025
2874682925,42027
1943805957,42029
1556153827,42031
2964816225,42033
2299868539,42035
1251244127,42037
2621839209,42039
1412732365,42041
1359864507,42043
476152313,42045
2142848183,42047
2069799485,42049
2046968639,42051
1106404231,42053
2000050083,42055
1133252780,42057
1491700255,42059
2265305450,42061
2141997762,42063
1689783371,42065
1013592984,42067
1189006298,42069
2444457103,42071
927669548,42073
937142582,42075
893975782,42077
2305950580,42079
3182044798,42081
2536109386,42083
1741960803,42085
1064565502,42087
1575452175,42089
1251067046,42091
337326235,42093
957444154,42095
1187166553,42097
1428236088,42099
347321129,42101
1411441365,42103
2800614301,42105
2016651953,42107
851343254,42109
2782615877,42111
1165338335,42113
2132685970,42115
2936496911,42117
818389897,42119
1746387330,42121
2289898600,42123
2219591093,42125
1879304853,42127
2661353634,42129
1029063118,42131
2341819225,42133
62584939,44001
436484769,44003
265178425,44005
1060604571,44007
852713750,44009
1270347571,45001
2773965154,45003
1056948617,45005
1852945207,45007
1018822336,45009
1420330485,45011
1492559284,45013
2846025358,45015
987176844,45017
2372659352,45019
1016981703,45021
1503894983,45023
2069595909,45025
1571958092,45027
2736299047,45029
1453380435,45031
1048614230,45033
1484665975,45035
1296046259,45037
1777449480,45039
2071897847,45041
2107076193,45043
2033451179,45045
1177734978,45047
1450123027,45049
2936777435,45051
1697265756,45053
1881787617,45055
1422317473,45057
1848742669,45059
1062372545,45061
1810175317,45063
930141770,45065
1267092919,45067
1242350170,45069
1631788278,45071
1622196811,45073
2864787762,45075
1285687489,45077
1960797690,45079
1172690632,45081
2092518606,45083
1722512472,45085
1331696606,45087
2419459980,45089
1762732402,45091
1834810993,46003
3260042792,46005
3068381373,46007
1459979006,46009
2051804629,46011
4436601519,46013
2116641810,46015
1220880153,46017
5827210184,46019
1900214239,46021
2842477063,46023
2480181644,46025
1067554320,46027
1783194146,46029
6396472290,46031
4032615511,46033
1128083214,46035
2662166065,46037
1612749834,46039
5963433068,46041
1118361831,46043
2916212724,46045
4506359351,46047
2542720920,46049
1764967869,46051
2628726426,46053
4689260217,46055
1313721910,46057
3720811266,46059
1125383169,46061
6918829169,46063
1920631032,46065
2105412805,46067
2228747897,46069
4827514117,46071
1362937167,46073
2511453417,46075
2155481343,46077
1458881294,46079
2072081513,46081
1495144520,46083
4252595025,46085
1487182118,46087
2943893701,46089
2170582034,46091
8989806533,46093
3385906793,46095
1477098731,46097
2090501559,46099
1345204308,46101
7191239757,46103
7434504648,46105
2230341155,46107
2851684211,46109
1474533498,46111
5423170067,46113
3895148120,46115
3741062251,46117
2607645054,46119
3596342315,46121
4176215610,46123
1598169823,46125
1192797818,46127
1835343493,46129
1349807412,46135
5079670231,46137
873245292,47001
1226710123,47003
1020822586,47005
1052635810,47007
1447041818,47009
851489045,47011
1243689525,47013
687991703,47015
1552055889,47017
883711484,47019
783308267,47021
740052043,47023
1125555951,47025
612626617,47027
1125518964,47029
1110993322,47031
687731312,47033
1763847584,47035
1305438546,47037
864654041,47039
788253896,47041
1268824458,47043
1326920403,47045
1825386659,47047
1291399079,47049
1436257485,47051
1561094821,47053
1582292854,47055
726751601,47057
1611399661,47059
933778866,47061
417450989,47063
1404890184,47065
575858117,47067
1729510170,47069
1495246952,47071
1261259454,47073
1380753077,47075
1346982937,47077
1455823082,47079
1586365395,47081
518739541,47083
1375232049,47085
798545703,47087
709858548,47089
773046157,47091
1316271254,47093
429379130,47095
1222453808,47097
1598355330,47099
730608109,47101
1477169515,47103
593665426,47105
1114018337,47107
1457801922,47109
795498380,47111
1442926509,47113
1290227262,47115
972437127,47117
1588021250,47119
505362806,47121
1646104693,47123
1396461566,47125
334684959,47127
1352440400,47129
1410839429,47131
1122714642,47133
1074148474,47135
422113383,47137
1125806416,47139
1038852585,47141
816822960,47143
934229744,47145
1233577495,47147
1604145428,47149
1378642788,47151
688567749,47153
1534567408,47155
1976612450,47157
814004493,47159
1189659929,47161
1070605281,47163
1371267673,47165
1187161824,47167
295758787,47169
482165202,47171
578990181,47173
708142475,47175
1120635730,47177
845539916,47179
1901310603,47181
1503135455,47183
975578971,47185
1508925443,47187
1478433235,47189
2752126295,48001
3886829704,48003
2066235308,48005
652868851,48007
2339043608,48009
2354581881,48011
3158604888,48013
1674448899,48015
2141394831,48017
2048578865,48019
2300298811,48021
2246766775,48023
2279809490,48025
2722118322,48027
3211119983,48029
1836951743,48031
2324365341,48033
2545902347,48035
2292153748,48037
3516429692,48039
1516296157,48041
16015795085,48043
2330990994,48045
2443301936,48047
2446070964,48049
1706870641,48051
2575116582,48053
1412208030,48055
1312710613,48057
2329363248,48059
2307478146,48061
507188128,48063
2383359553,48065
2426723555,48067
2316572704,48069
1546578832,48071
2727030862,48073
1803680222,48075
2819774443,48077
2007629814,48079
2360695668,48081
3268424436,48083
2178761906,48085
2378750619,48087
2487097169,48089
1449037063,48091
2428770746,48093
2548028356,48095
2265615780,48097
2724838887,48099
2332448314,48101
2033318846,48103
7270944161,48105
2331501397,48107
9875100057,48109
3893423598,48111
2256602704,48113
2331781493,48115
3876869424,48117
665173912,48119
2275129231,48121
2354235330,48123
2335454793,48125
3441794213,48127
2400623352,48129
4645094317,48131
2399599329,48133
2324999033,48135
5485225839,48137
2422900216,48139
2622862905,48141
2805141510,48143
1982590781,48145
2307256396,48147
2460509670,48149
2328245716,48151
2569637321,48153
1824378528,48155
2231225129,48157
736568975,48159
2273333089,48161
2935750557,48163
3891133239,48165
979943275,48167
2313926862,48169
2740760701,48171
2331553028,48173
2206706631,48175
2762708316,48177
2398261524,48179
2415950507,48181
707850624,48183
2039510046,48185
1842257555,48187
2602115719,48189
2288233552,48191
2165007849,48193
2382296710,48195
1800337037,48197
2306558884,48199
4411986582,48201
2330861809,48203
3786647934,48205
2339099141,48207
1755954943,48209
2347270276,48211
2262997188,48213
4068521768,48215
2483445279,48217
2352723875,48219
1089456081,48221
1986971988,48223
3188040155,48225
2333038341,48227
11838791961,48229
2176414426,48231
2298404081,48233
2723534675,48235
2358603193,48237
2148225451,48239
2431597700,48241
5865171164,48243
2269593704,48245
2942584159,48247
2240251330,48249
1876943426,48251
2404944484,48253
1936160430,48255
2022000741,48257
1715745632,48259
3777053964,48261
2337481857,48263
2857580696,48265
3240040898,48267
2359146771,48269
3522525947,48271
2282577985,48273
2203097010,48275
2349611989,48277
2631897591,48279
1846247052,48281
3850510690,48283
2511532178,48285
1629142826,48287
2779447286,48289
3000284900,48291
2344684360,48293
2414332816,48295
2692800935,48297
2419137915,48299
1732507837,48301
2319591231,48303
2309924936,48305
2759886938,48307
2686079968,48309
2951100162,48311
1207102873,48313
986475529,48315
2369694111,48317
2405588947,48319
2849700666,48321
3313264152,48323
3432656186,48325
2336245942,48327
2331764835,48329
2633837445,48331
1937987484,48333
2359711652,48335
2411034772,48337
2698080682,48339
2330188778,48341
652637107,48343
2562954830,48345
2451520148,48347
2614922711,48349
2418212417,48351
2362061553,48353
2171658351,48355
2376642415,48357
3886363298,48359
864197805,48361
2465126895,48363
2076521423,48365
2339997883,48367
2281204393,48369
12338306457,48371
2737858277,48373
2352666798,48375
9985016638,48377
594278071,48379
2360887059,48381
3044015959,48383
1810906179,48385
2684724244,48387
6825588429,48389
1995440836,48391
2393298505,48393
2216209138,48395
329020647,48397
2721933935,48399
2393217679,48401
1272694571,48403
1374395555,48405
1474331589,48407
1796028941,48409
2940404691,48411
3394517068,48413
2345088415,48415
2367989977,48417
2060551461,48419
2390650564,48421
2386555662,48423
482937084,48425
3168018574,48427
2322492721,48429
2391727824,48431
2373240591,48433
3765651337,48435
2305501907,48437
2236735560,48439
2371267567,48441
6107258291,48443
2302083249,48445
2363499284,48447
1051675541,48449
3941889598,48451
2564612388,48453
1796435449,48455
2394445956,48457
1509825676,48459
3215013323,48461
4019520455,48463
8144863995,48465
2182211358,48467
2284739169,48469
2030987606,48471
1329777937,48473
2164200161,48475
1564232347,48477
8706199011,48479
2813115336,48481
2368603566,48483
1625932680,48485
2514474467,48487
1529528675,48489
2896391221,48491
2081658340,48493
2178456075,48495
2342442771,48497
1671149162,48499
2071234660,48501
2368460066,48503
2585876105,48505
3360266896,48507
6707757757,49001
14880907163,49003
3016851000,49005
3829279233,49007
1805167690,49009
773832198,49011
8394008306,49013
11557340590,49015
13403502531,49017
9509252821,49019
8538363871,49021
8785958124,49023
10334644139,49025
17022500900,49027
1577810469,49029
1962668913,49031
2664514120,49033
1922501205,49035
20253675635,49037
4118475669,49039
4948372346,49041
4847710464,49043
17978017875,49045
11602350635,49047
5188922666,49049
3044533262,49051
6284236933,49053
6373122094,49055
1492050864,49057
1984773428,50001
1748190656,50003
1680549138,50005
1389731195,50007
1718710619,50009
1641291023,50011
211890629,50013
1188278167,50015
1779407245,50017
1795556430,50019
2408224790,50021
1779926134,50023
2033930747,50025
2510570288,50027
1164189289,51001
1866599905,51003
1153727336,51005
920142596,51007
1227484444,51009
863744566,51011
67273573,51013
2504515631,51015
1370512659,51017
1950314965,51019
926503435,51021
1401706839,51023
1466381601,51025
1302149008,51027
1501304577,51029
1305008854,51031
1366252458,51033
1229441060,51035
473494077,51036
1230945745,51037
1096334108,51041
456297605,51043
853489575,51045
982210871,51047
770419651,51049
856074924,51051
1304619086,51053
665944393,51057
1012604465,51059
1676885536,51061
985283867,51063
740750095,51065
1788195297,51067
1070949703,51069
921469073,51071
564116907,51073
728861838,51075
1145227587,51077
404675804,51079
764632769,51081
2118193284,51083
1213502928,51085
605271846,51087
990240760,51089
1075249079,51091
817432028,51093
368909132,51095
816203901,51097
465255721,51099
709504582,51101
345115848,51103
1127987182,51105
1335297272,51107
1285411656,51109
1118054299,51111
830565702,51113
222555448,51115
1619998831,51117
337492226,51119
1002361193,51121
1219510167,51125
543196546,51127
548073024,51131
495452184,51133
814271729,51135
882624058,51137
805112691,51139
1251212174,51141
2509545576,51143
673969480,51145
906392425,51147
686749234,51149
871276091,51153
828427584,51155
689525028,51157
495962821,51159
648838102,51161
1547668571,51163
2199121564,51165
1227192858,51167
1387017232,51169
1317722983,51171
1167897823,51173
1551777074,51175
1039870690,51177
696591933,51179
722475771,51181
1269664203,51183
1343805085,51185
552872306,51187
1452917904,51191
594077407,51193
1044253435,51195
1196118581,51197
271379438,51199
38919733,51510
17814175,51515
33703512,51520
17362236,51530
26517362,51540
882669156,51550
19476234,51570
14163340,51580
111198695,51590
17854907,51595
16159465,51600
5176813,51610
21252884,51620
27039905,51630
21340428,51640
133160054,51650
45112613,51660
26620504,51670
6466940,51678
127239697,51680
25590863,51683
6562394,51685
28376620,51690
177967764,51700
140171293,51710
19375334,51720
59393052,51730
39669842,51735
87159966,51740
25567146,51750
154894705,51760
110234185,51770
37390584,51775
51735515,51790
1036429624,51800
644948896,51810
38950817,51820
23366983,51830
23912611,51840
4985668796,53001
1647784012,53003
4403961281,53005
7564124657,53007
4502251295,53009
1629112686,53011
2249738808,53013
2952910628,53015
4711872269,53017
5706154501,53019
3217208258,53021
1840669150,53023
6939907170,53025
4926225833,53027
539879663,53029
4671561779,53031
5479291809,53033
1022893152,53035
5949903934,53037
4846679228,53039
6223229463,53041
5984151955,53043
2484878730,53045
13643999206,53047
2415572451,53049
3625955333,53051
4324005310,53053
450437066,53055
4483794950,53057
4288183445,53059
5406013264,53061
4568198649,53063
6417380728,53065
1869871525,53067
682138841,53069
3289618915,53071
5456733620,53073
5592015929,53075
11125023321,53077
883338809,54001
831754462,54003
1298991045,54005
1322996847,54007
231038789,54009
727832268,54011
723252287,54013
885522451,54015
828070906,54017
1713406009,54019
876717515,54021
1236391168,54023
2640671499,54025
1658236572,54027
213957204,54029
1508182025,54031
1077454759,54033
1202654983,54035
542951079,54037
2335100448,54039
996874721,54041
1131924510,54043
1175173524,54045
1381643483,54047
799620921,54049
791062651,54051
1115632960,54053
1085187156,54055
849075073,54057
1095846454,54059
932556578,54061
1224422242,54063
593295447,54065
1675266140,54067
274072974,54069
1802759588,54071
336966345,54073
2435323587,54075
1680396095,54077
895279233,54079
1567850996,54081
2692760964,54083
1170650137,54085
1252421705,54087
933586742,54089
447474960,54091
1085004058,54093
663797222,54095
918506909,54097
1310486007,54099
1433476012,54101
927378346,54103
602195193,54105
948607826,54107
1293577717,54109
1672214172,55001
2706628242,55003
2234411472,55005
3827647135,55007
1371938244,55009
1739526593,55011
2128575375,55013
824227417,55015
2611672690,55017
3133407354,55019
1982711486,55021
1478001974,55023
3100835926,55025
2267857853,55027
1248316135,55029
3377697851,55031
2201762202,55033
1652369085,55035
1264419915,55037
1863633125,55039
2626421270,55041
2970324643,55043
1512440867,55045
905037501,55047
1975072643,55049
1963660997,55051
2558182292,55053
1441259924,55055
1986327042,55057
704452046,55059
887118289,55061
1169862598,55063
1640985371,55065
2254946857,55067
2276530049,55069
1525716187,55071
4001488029,55073
3624293202,55075
1180003730,55077
926201079,55078
625228895,55079
2332998070,55081
2584775696,55083
2882578692,55085
1651177709,55087
603666538,55089
600833973,55091
1485999482,55093
2367150768,55095
2073747839,55097
3248817969,55099
861173331,55101
1518123695,55103
1859980029,55105
2366174321,55107
1870824361,55109
2152025932,55111
3256403571,55113
2313007314,55115
1324171349,55117
2524917815,55119
1898370021,55121
2050180266,55123
2218594892,55125
1437771449,55127
2064513144,55129
1115515204,55131
1423388982,55133
1936566893,55135
1621729475,55137
1125316243,55139
2054162108,55141
11069193896,56001
8125043730,56003
12438959289,56005
20454631972,56007
11020096419,56009
7392881785,56011
23785968227,56013
5763735931,56015
5190573003,56017
10759206119,56019
6956479515,56021
10557126438,56023
13831446772,56025
6801404307,56027
17979897617,56029
5398073678,56031
6537112725,56033
12656072085,56035
27004896786,56037
10347983791,56039
5390449560,56041
5797814617,56043
6211020805,56045
172725651,72001
79904246,72003
94608641,72005
77919468,72007
81094455,72009
101747783,72011
326200544,72013
38869445,72015
48414485,72017
88714061,72019
114798567,72021
182266838,72023
151766410,72025
120058334,72027
85120182,72029
117379800,72031
12547338,72033
134509167,72035
75201055,72037
172309970,72039
93294621,72041
202050921,72043
73557131,72045
110263030,72047
30105707,72049
59799289,72051
77347403,72053
39391492,72054
95959871,72055
168327829,72057
109479387,72059
71428222,72061
72228162,72063
108211415,72065
29380814,72067
115914077,72069
143235859,72071
115340235,72073
156117142,72075
68605459,72077
155276656,72079
159155311,72081
120071854,72083
87748286,72085
50158284,72087
66851455,72089
116881341,72091
94851862,72093
54561503,72095
201100328,72097
130389605,72099
100675764,72101
133800312,72103
70969180,72105
164773860,72107
120950934,72109
115558665,72111
297232416,72113
58747764,72115
37005238,72117
157011758,72119
92806330,72121
179654880,72123
141148287,72125
123923011,72127
137547908,72129
182394881,72131
88119917,72133
69972197,72135
60193398,72137
53778923,72139
294039825,72141
71815540,72143
118766810,72145
131488427,72147
92298550,72149
143005172,72151
176615594,72153
