vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,hatP,hatQ,real_v,L,R
17083,0.9997976428385307,1.0023573531625662,1.0011308737881035,0.9987272737784967,1.0035269694115034,0.9997450489321434,0.9998567082738768,0.9989819652973186,8708,13764.09
17085,0.9999604685653057,1.0175384269667924,1.006348257736555,0.998265881010116,1.016169563563646,0.9994691170201049,1.0046031301123775,0.9987961248731965,13727,15668.28
17087,0.9998164846539569,1.0075483782801067,1.001566371218966,0.9988736101265984,1.0066040895044517,0.9997114324238635,1.0004382170008852,0.9991619358645987,4532,5485.147
17089,0.9999153388744476,0.9956481799060434,0.9990301440770668,1.0004437881464199,0.9961454350651849,0.9997150565251381,0.9994735018129244,1.0007289393277867,276238,311875.3
17091,0.99991878306085,0.9956747958765423,0.9982508969704169,1.0001772847683446,0.9967166420424242,0.9996564992591104,0.998427871649436,1.0005209644609125,55450,58730.18
17093,0.9999421612353586,0.9989828436225975,1.0002381081652783,1.0003626183548684,0.9991426595750162,0.9995836409310233,1.0006008128625379,1.0007793018932558,32213,65120.52
17095,0.9999902882741583,0.9944391782940987,0.9995970040592477,1.001105957235183,0.9951146358377101,0.9994235059164738,1.0007025155981544,1.001683421801418,27630,28297.79
17097,1.0001223656032117,1.0068386089761605,1.004909697748186,0.9997884510643401,1.007022415464312,0.9990643158153758,1.004697110171193,1.000724813445442,451190,441882.0
17099,0.9999561699120307,1.0009885281903579,1.001305039236058,1.0003370165233585,1.0005417849756901,0.9995098260542933,1.0016424955792027,1.0008275961351283,57964,63595.39
17101,0.99981171787375,1.0050536403117059,1.0018181953679979,0.9997720357650312,1.0042869913290158,0.9997092604203175,1.001589816649513,1.000062793601299,6539,7365.796
17103,0.9999628314281401,1.002247929473135,1.0032274381363193,0.9998325792950278,1.0030191202536707,0.9995289406775326,1.003059477091379,1.0003037817167049,17856,19605.48
17105,0.9999368353321235,0.9957248351314013,0.9999857151880293,1.0001008479081148,0.9963114100555939,0.999557835711332,1.0000865616555508,1.0005432524035953,20981,21344.76
17107,0.9999367236096472,1.0126123377792962,1.005983415703459,0.9989340257415738,1.0116112343549255,0.9995717262839158,1.0049110632779155,0.9993620262302608,13327,15320.1
17109,0.9999062256215865,1.0007910810965535,1.0011579928711436,0.9999780436443909,1.0012599971691842,0.9995703324981936,1.0011360110902312,1.0004078864017285,17639,16487.02
17111,0.999967068089183,0.9972058835784914,0.9999104939131683,1.0004490944007276,0.9977356298051375,0.9996146327145999,1.0003595481172134,1.0008347833843343,131522,183122.5
17113,0.9999020769392477,0.9943755212503256,0.9970427131294786,0.9998229810924697,0.9956739454371395,0.9996672349036196,0.9968662177176393,1.0001557980329976,112793,105521.5
17115,0.9998626939268482,0.9980300541955948,0.998610053313125,0.9998009488857886,0.9983914712633656,0.9996780516953726,0.9984112788693503,1.0001229367697007,67943,61021.51
17117,0.9998268787544277,1.0035773308904492,1.0013947845480373,0.9992954800656573,1.003583383542639,0.9996842966948403,1.0006892819601765,0.9996110605813571,18123,27483.2
17119,0.9997717781785826,1.0022874166201825,1.0007443649072059,0.9992892437324686,1.0022714091885463,0.9996883558664883,1.0000330795776513,0.9996007634462505,128253,152605.3
17121,0.9998210517193,0.9955440401979476,0.9977113533155644,0.9998675077134563,0.9961638544716487,0.9997048847967853,0.9975791642570531,1.0001626709233336,18462,20457.02
17123,1.000013160115266,0.9977475540661753,1.0053420824144985,1.0020028554589726,0.9965662214199301,0.9994302737314313,1.0073556372923973,1.0025740482304346,5666,7473.42
17125,0.9999686632436631,0.9917122990154024,1.0018116757105695,1.0011577920159132,0.992906042374175,0.9995177863834516,1.0029715652701559,1.0016407968470433,5527,7825.914
17127,0.999809845687321,1.0052051387718846,0.9995074622836495,0.9996267127818694,1.0049033354773371,0.9997553825444262,0.9991343589235528,0.9998712987548721,6448,7980.649
17129,0.9999156553706084,1.0205250823106409,1.0037705319877666,0.9975947086738416,1.020180662236121,0.9995786621996666,1.001356171433723,0.9980152102072095,4281,8760.52
17131,0.9999224110445055,0.9963398497489653,1.0016220456119416,1.00088321029147,0.9963711065917628,0.9995644968894449,1.0025066885107892,1.0013192879560335,5693,10507.0
17133,0.9997409543302971,1.004424296304838,1.0011537770330958,0.9984140440607028,1.0050976019667366,0.9997965698452986,0.9995659912542604,0.998617192910744,13487,21817.61
17135,0.9998434825935767,0.9974358242135523,0.9987178213182857,0.9997482330925775,0.9980262324748304,0.999669024054709,0.9984663772210247,1.0000792352628345,14333,14871.23
17137,0.999984807685856,1.05193583219471,1.0276766413167873,0.9985916349746962,1.0453171457440693,0.9993602380075247,1.026229297477835,0.9992309049293767,19766,18979.89
17139,0.9998704095426325,1.0077831128805843,1.0015237579817322,0.9994171218435652,1.0069011508895729,0.9996378297984154,1.000939991660054,0.9997792120823452,6583,7894.9
17141,0.9999769393715714,0.9975696836498972,1.000226502426501,1.0000029194333093,0.9983521712104257,0.9995325657922182,1.000229422521069,1.0004705736032906,26363,32993.97
17143,1.0002387022846806,1.0249960983475843,1.016292016757567,0.999929838124387,1.0217195910321966,0.9987737115063546,1.0162207118035007,1.0011575461034998,127686,104665.3
17145,0.9998340434428052,1.0023185668179164,1.002206190344559,0.9998710245691849,1.0019323327899112,0.9996618382428633,1.0020769303693937,1.0002092570890666,8373,10303.41
