vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,diag_hat_pi,hatP,hatQ,real_v,var_hatB,L,R,A,w
13123,1.0015516813675645,0.9952442580284117,1.001093565107832,1.004122937857547,0.9807078293801991,0.9921946688179379,1.0005276626764747,1.0052210116663618,1.0035933790890446,-0.00020418156585394476,14274,15566.27,0.716866227334895,30588.97
13125,1.0014226071762755,0.9864176278810537,1.0096188423836372,1.0087989357432334,0.9632472913224069,0.9840095873464536,1.0006070529537892,1.0185024137029286,1.008186912899786,0.008081502888835579,844,1763.638,0.4404287495189077,20332.94
13127,1.0010137283294371,1.002183852950077,0.9942309990241079,1.0010360544197479,0.991338926897653,1.001669255489318,1.0008423667861612,0.9952610764448971,1.0001935246148788,-0.00557219018102062,51230,42750.8,1.0660254192397784,38674.25
13129,1.0015432065025094,0.9989790748040435,1.0027255860818562,1.0028440664032967,0.9803343524590065,0.9957681092130073,1.000468985627353,1.0055774042329577,1.0023739674193441,0.0004530324751644277,28522,30461.31,0.9185850992112724,37232.94
13131,1.0011499182187615,0.988417222767791,1.0037361910226568,1.0059722911302627,0.9728956234503653,0.9876823512829835,1.0009017440279966,1.009730795773425,1.0050659788860596,0.0031561394717308233,10640,15125.61,0.7408765582273694,29189.0
13133,1.001531284264317,1.0058311547755336,1.0022782639511632,1.0020955878043396,0.9817896922900369,1.0027197170053765,1.0004975053826268,1.004378626057654,1.0015972877624533,-0.00016820952652807364,8568,7493.88,0.765473073182166,31405.23
13135,1.0019712577495485,1.0001292824771921,1.0068339198929972,1.0031395220358166,0.9765236949097343,0.9948934806094963,1.0002197160582489,1.009994897170909,1.0029191645902304,0.0030264134557113076,407372,470286.2,1.2580620092996837,51755.0
13137,1.0015156131171863,0.9994257773062034,1.0032752507768805,1.0017805558689317,0.9806133949496628,0.9967525719755216,1.0006218841114247,1.0050616384128053,1.0011579516457767,0.0004933193257939394,20032,20616.2,0.8175311596538909,33592.1
13139,1.0016887137844888,0.9995020106684535,1.001244981878701,1.00399141634061,0.981103426972622,0.996064746615463,1.000539133624608,1.0052413674603256,1.0034504224772256,-0.00029441747821679076,98727,97168.86,1.0215492980769032,41249.76
13141,1.0014595395867525,0.9974844348256383,1.0088232334401201,1.0065342676521818,0.9673292855045919,0.9948085722004197,1.0005632288624717,1.0154151544611574,1.0059676776214317,0.00650480275819687,2503,3846.078,0.562006218600603,24535.36
13143,1.001600279863832,1.0028749373606687,1.0086612334608756,1.0043306277804,0.9712639886118106,0.9990393577711562,1.0003217470054815,1.0130293698195139,1.0040075913444042,0.005144293558391078,11608,14006.57,0.830247123450937,34417.04
13145,1.0014401885891926,1.0009074561481768,1.0103545430481022,1.0097920980027155,0.961354757283552,0.9980455587600243,1.0004848038879455,1.0202480337511182,1.009302784088875,0.009077184384135406,10709,19237.41,0.4866732699763587,22379.03
13147,1.0014845405469348,0.9932734821088158,1.004915354975517,1.0020711706530787,0.9778935835368359,0.9909002536471577,1.0006862887397021,1.0069967061675704,1.001383932136335,0.0018821890846326128,10212,12798.92,0.760294161582106,31593.42
13149,1.0015496414891714,1.0037879902622298,1.0151059372072873,1.0010123039810317,0.9670352101056857,1.0003194133012998,1.0003946960411618,1.0161335329886911,1.0006173642686371,0.008486518638994744,3548,5930.687,1.0043553286450757,39044.81
13151,1.0020370164132428,0.9946293250670186,1.0101993546111554,1.0085834643411817,0.9659631482412143,0.988489050928107,0.9999707569261279,1.018870364748945,1.0086129592844584,0.007524910049411582,72067,120368.4,0.7760339806692164,34375.77
13153,1.0012891432289717,1.0000377090369348,1.0013939595324168,0.9991223545777947,0.985767993540226,0.9980579318152313,1.000627955155191,1.0005150907080091,0.9984953442789205,-0.0016746072771911535,78857,77184.83,1.2633807485895867,45932.16
13155,1.0012354881335062,1.008298109476601,1.0087570990666959,1.0038768579073176,0.9697085553063958,1.0068614335070911,1.0007597245053863,1.0126679070027753,1.0031147670370846,0.005724195682040023,3691,4517.131,0.7347172373988271,29053.64
13157,1.0017080226919464,1.0010361245829513,1.0101006948476317,1.002884861275436,0.9713331624859125,0.997343736902065,1.0004748832677688,1.0130146952264885,1.0024088340926618,0.005598832212618421,25244,32819.12,0.926620220871024,37851.89
13159,1.001656033509646,0.9892681916057344,1.0088804280438362,1.0072940321573112,0.9672591103431468,0.9855094634808694,1.0003858248360407,1.0162392343288698,1.006905542991278,0.006464039113573794,4589,7738.017,0.6605044923715822,28636.09
13161,1.001235377654118,0.9978911008419529,1.0035937865659714,1.000809443574084,0.9802240740413113,0.9965613876961827,1.00079045681558,1.0044061391074979,1.0000189717621453,0.0007501353874987404,6210,6921.669,0.8705066468152592,32960.06
13163,1.0013715040841273,0.9980591049124703,1.0024298071023732,1.0026172148670254,0.9801423710683651,0.9958418865610533,1.0006294286496025,1.0050533812966709,1.001986535834855,0.00041132048691222556,7636,8189.858,0.8477160983611484,33034.44
13165,1.001326916611037,0.9891580983848516,1.0040375919614357,1.004816344890347,0.9749106368105243,0.9873631192739456,1.000720862771074,1.0088733832871957,1.00409253196534,0.002577553876127847,3386,4635.417,0.7232187939817378,29038.69
13167,1.0013499228802631,0.9942602024269501,1.0088034371127728,1.0048039831467679,0.9689827942069053,0.9922691912611878,1.0006810734341014,1.013649711823064,1.0041201036195455,0.0059752568707501785,2941,4704.712,0.6953330432986319,28234.27
13169,1.0015133418150766,0.9910298216620603,1.013937516993175,1.0055193571795633,0.9625321247085206,0.9878977725599419,1.0004571679880954,1.0195338003072199,1.005059875978147,0.00982331010601284,6660,16870.73,0.668763086014905,28439.64
13171,1.0016607167041867,0.9983398067929152,1.0114484610711973,1.0047454317725033,0.967325975803797,0.9944344860248588,1.0003529060631462,1.0162482207346142,1.0043909761072658,0.007245499068473216,6159,9441.275,0.7414165038848525,31252.8
13173,1.001178635330383,0.9846006636182786,1.008712814410954,1.0067276492971566,0.9657165058309405,0.9837226028813705,1.0008809318598753,1.0154990804678588,1.0058415714109137,0.007048855736471349,2525,4965.854,0.6087349968306339,25118.42
