vector_number,cf_w,cf_hatL,cf_hatR,diag_cf_λ,real_v,shock
4007,0.030964007756839607,-0.8126472415956432,-0.8521648996136388,-0.8980826425195487,-0.16346788930771128,-0.02089819934241466
4009,0.04368130688561234,-1.313985702149667,-0.6873065195748707,-1.4738142556847356,0.1745273184076801,-0.01339550551479829
4011,0.047685436062350206,0.7280227929726824,-0.6386451885555866,-0.9443947199425429,-0.2310182373591041,-0.018271359295531253
4012,0.007794015016315825,-0.8863864317300685,-0.890112342390792,-0.9106991495871797,-0.211178389865474,-0.02115633521368565
4013,-0.011464350284473568,-0.8571583119200255,-0.9235671549221003,-0.9295187227672086,-0.25042936837950114,-0.021304531597543308
4015,0.017454663934324266,-0.8840170729019436,-0.8840170729019436,-0.8840156352148965,-0.19951479871548328,-0.02136393026537231
4017,0.0437903474335144,-0.69895048851909,-0.7271457901987022,-0.9579982446131119,-0.16231640001329595,-0.01903960606882249
4019,0.0024874859703594154,-0.8676229628623244,-0.9053943900023231,-0.9250943082349306,-0.23417779896810487,-0.02116757517094925
4021,0.019618782704089455,-2.0507685482773597,0.06656943864837839,-2.3910837826546016,-0.034142867293129875,0.0041646880883399184
4023,0.03948839963070494,-0.6407251953727156,-0.7680674392453457,-0.9580067671188908,-0.15540020160047519,-0.01941558095591156
4025,0.01766552712660907,-0.8837757899965437,-0.8837757899965437,-0.8837758067503421,-0.19923125039995604,-0.02136393026537231
4027,0.010671211120483193,-0.8930900246910345,-0.8927267648697668,-0.8950838368803504,-0.2115546822827774,-0.021340109306773547
5001,0.10874008870411789,0.1322303577890649,-0.5235172604914129,-0.9318001950427091,0.04222378047908926,-0.01723483563043482
5003,0.10712265125172316,-0.3404902728650683,-0.29840176340089064,-1.0867372972358402,-0.08136480344766994,-0.013394439782851375
5005,0.11095295965839469,0.033473940634665134,-0.35164800296217935,-1.0406456731414382,-0.05233618602402679,-0.014406748049896168
5007,0.10311558307909419,0.09164707389597293,-0.11510861526697891,-1.3297226329173961,-0.09810715936583447,-0.00906640455208918
5009,0.1097431885563438,0.06021576553865149,-0.28199155467474313,-1.1061952471898007,-0.07769127339527504,-0.013039565685935228
5011,0.10782110974929537,-0.15028076416093716,-0.24778489477488286,-1.424324438631419,0.13134657966360486,-0.00942848035530397
5013,0.10880687816907653,1.3882714470892177,1.1458059698878698,-2.552059743729007,-0.38026681364266013,0.01659950053283299
5015,0.10983858278141856,-0.4349762605001084,-0.4425034753272383,-1.2227217679425806,0.16480858807792487,-0.013466338187351212
5017,0.10852137849752808,0.17286532727078807,-0.020140965669102062,-1.5394808051500064,-0.003091873929861322,-0.005946364996843645
5019,0.10929020623566821,-0.0018367691205889436,-0.1483291508870499,-1.4572633432356707,0.054554902737780075,-0.00807396428571261
5021,0.11656317993145038,-0.9219194571907785,0.3832356600413922,-2.2017916586730912,0.13104750843608848,0.005092861889351097
5023,0.11107858551797634,-0.7026294525275034,-0.27782113991671187,-1.7256737006564937,0.38997460140519635,-0.006591352552893115
5025,0.11032400099411088,-2.1232549157083946,1.094173757218564,-3.2015840114383964,0.17501914195321433,0.02308774804226399
5027,0.10729513218392661,-0.1958962604782899,-0.3381146669867108,-1.1466353119258255,0.0058128614189856265,-0.013193368697944186
5029,0.11046451195997342,0.10927760413275145,0.25702599196111287,-2.3033758345510913,0.3054823138993745,0.004931028659614034
5031,0.10705299346955854,0.10149565017671947,-0.40472661850492475,-1.0618867466805182,0.01793301351391552,-0.01472417499436074
5033,0.11393268516817212,-0.35327076939192237,0.40089574850499243,-2.6901841712561825,0.4587402994516765,0.010619738846245896
5035,0.1005645777262032,-0.6563876412711389,0.15649161322357497,-2.4416278310800843,0.4957987880790382,0.005734883797825718
5037,0.11036662765442351,-1.1623385595612268,0.015151888161657467,-2.113342071406721,0.4062557860368132,0.00045541336169274693
5039,0.11012731832198419,0.7428807281046224,0.17309637573095227,-1.9955062936431678,0.1563473391017478,0.0007902823612566667
5041,0.1094946709224276,-0.01345322621374434,-0.11883449368766952,-1.4323535791941788,0.01673064659872825,-0.008032793076562461
5043,0.1089160120262056,-0.49049707164240397,-0.031662763712092534,-1.7240712202088782,0.14677013719122112,-0.004136588404871189
5045,0.10946694116127365,-1.0065703194573006,0.0104306532258569,-2.221967980742545,0.4787355026862006,0.0017461607940536528
5047,0.1105257706578211,-0.5626093723954839,0.37665296367273005,-2.2747090250589297,0.15654775690931988,0.005839612336123068
5049,0.11452728297267623,-0.7986878966881106,0.2485634997938746,-2.1365875376347043,0.19984819905296547,0.0030041176978201634
5051,0.10810406401526862,-0.4391047095390843,-0.48436066843948744,-1.2209398841480423,0.19056668186547832,-0.013879086501067617
5053,0.11095059232091309,-1.5174834001707271,0.5577654505481311,-3.2252145485128003,0.7363566772410568,0.018003164099572144
5055,0.11242530657322725,-0.17370167054215901,-0.1091712997037586,-1.5192353387220914,0.08347233546279753,-0.0070213684239550656
5057,0.10911858705731081,-0.17417112748981944,0.01698716725495597,-1.8459376194154498,0.1914308484884497,-0.0023791026011010796
5059,0.11283256158951538,-0.9305658634223835,0.6095301228452588,-2.5703865807188087,0.15679040408200784,0.01139390670686824
5061,0.10726668748732848,0.93827394887116,-0.17127444343181253,-1.3563431380382962,0.003664513569856531,-0.009355355554108602
5063,0.1103925304383413,0.10626486911646804,-0.3001969586996056,-1.1276254355380155,-0.03535646048564711,-0.012999026311770523
5065,0.11315037970895947,-0.6453062801459408,0.20762763065116374,-2.0493396575878564,0.1669903749710988,0.0016918898232118895
5067,0.11083939525138309,0.2623831313757208,-0.11962113428668486,-1.4424642081982464,0.028958891943231535,-0.00793538443775521
5069,0.1058643902005274,-0.08061053368194626,-0.3164886457003413,-1.2499287799606629,0.06970150541638631,-0.011843672732714472
5071,0.10892815008038959,-0.33483314042114243,-0.22603097587153842,-1.3856403878077295,0.0687588974704223,-0.009601386852803984
5073,0.11059573060385741,-0.7385143875793587,0.7572421684218122,-2.5942118325373964,0.04187904250887442,0.013074472070375931
5075,0.11384616967784478,-0.29353758776621275,0.24351275454410626,-2.2735429482375613,0.31305027544694664,0.0044379221822052894
5077,0.11124657079650824,0.08745418258508941,0.47273901419115916,-1.8958255519120115,-0.20183748016457947,0.0027975546114580307
5079,0.10973271677436891,-0.43264675457795887,0.4601040910680476,-2.536629673229107,0.2886887860676701,0.009438957404799941
5081,0.10806967357681607,0.21428751803853618,0.717713383214158,-2.2816537788855396,-0.16831646975014047,0.009342320089661627
5083,0.109399359310558,-0.7773541009118423,0.1693767742181329,-2.217015101241848,0.3189389004908394,0.003095190623198407
5085,0.11252764924414294,-1.3571408895692083,0.7006186011292881,-3.4796022798618265,0.8109024108172713,0.02257927258839021
5087,0.10968467026555295,-1.6176179789972212,0.07374761544116648,-2.5958270764342206,0.7012160311626214,0.006108517368161648
5089,0.11230995243405317,-0.37537629299688735,0.2338995250791065,-2.31184294197857,0.3398499935400201,0.0047126053570396564
5091,0.11296763005197441,0.618943721359777,0.7562262719718715,-2.673483571330748,0.11925201245652772,0.013991436624527509
5093,0.10860971012491838,0.2012721334436085,-0.44353158161924977,-0.9615179796833795,-0.012504009174651998,-0.0161098358362346
5095,0.1113243696782007,-0.480063392905139,0.059824002236053,-2.2317562250336875,0.4615557405441617,0.0021062636808593105
5097,0.10849575458611316,-1.2984134089163657,0.012902395121416887,-2.1790153259214184,0.4426213324627781,0.0010453975542352723
5099,0.10964167611047237,-0.005398724655558684,0.7611744255836994,-2.6645315095128908,0.0826878383179741,0.01384176204259413
5101,0.11084347992496024,-2.280289895260923,0.17165018196587667,-3.0359519944729962,0.9570322006369425,0.011736023863448963
5103,0.10933420207224209,-0.964298040019318,0.02167561209838187,-2.151050502699825,0.417995544829175,0.0008612346255951753
5105,0.11158795041614766,-1.695112754140382,0.6850945483101611,-3.433278901676551,0.7641624667064972,0.02155839514433655
5107,0.11086058856160097,-0.8105863884819486,-0.17125120553110884,-1.3761446202733119,0.03323643442509905,-0.00916886005005546
5109,0.10885289329436443,-0.1435478648159405,0.6455136614308854,-2.3110472124657777,-0.07980160607089504,0.008911343165747265
5111,0.10949440008620748,-0.7288237470591707,0.4972487619525845,-2.485405170895816,0.21240937230995183,0.00930750870562913
5113,0.10663406623203642,-0.5823851731351914,-0.5565358869544013,-1.0815067855261096,0.16538271907295954,-0.01605576251338081
5115,0.10759275548184455,-0.11379062245190363,-0.28773637774045513,-1.1781501746953804,-0.02804902731424752,-0.012350141561939587
5117,0.11315120614407981,-1.179700095015812,0.6245715979789734,-2.707266218015436,0.26684676744284097,0.013057424715725574
5119,0.0792821803184296,0.6158403512023458,-0.49533092732961803,-0.7978291521302028,-0.056320043996072044,-0.018361062847185528
5121,0.11575566608690302,-0.9201387155973961,0.004958622685724556,-1.8261399433675773,0.21038544506528645,-0.0026831999424621333
5123,0.11032022798111996,0.3016669042230191,0.05695975619919302,-1.7264317365875304,0.07567085720689981,-0.003116603204482704
5125,0.11692726395213793,-1.5898639408665982,0.8141031454225622,-3.4237066540906413,0.6520266610371861,0.02326986758464966
5127,0.10681108927550476,-0.9086280379204559,-0.2140139795417384,-1.8226723292100733,0.39955504663693464,-0.004955886227477446
5129,0.11140779436460413,-1.3345881623723965,-0.17240911751100763,-2.1144716148632114,0.5892063155835903,-0.0015141525482056384
5131,0.0987133529008144,0.8402744519293792,-0.1752039484381407,-1.084575999848325,-0.1659496896941226,-0.012230124185875546
5133,0.10695749631797202,-0.264288155845227,-0.14672231975424443,-1.5613917138627809,0.12961512517899454,-0.006996458847521092
5135,0.11474576395962277,-0.4288654596173336,0.2954352681044048,-2.4079759548322754,0.3655297928068846,0.0063766457668124055
5137,0.11162449856081391,-0.6374346274482412,-0.3065198524631496,-1.4336843540153854,0.20112833162173605,-0.009926373936574251
5139,0.10447260827990412,0.08422892900299406,-0.5622031114935977,-0.8253979262867195,-0.019868663777644624,-0.018713911706216946
5141,0.11107465345772116,-0.6259899760512,0.036786583917503,-2.1401426321934647,0.3971784578241433,0.0009305794128102729
5143,0.10424806137376841,-0.05860467123327551,-0.2371214346596595,-1.3914936490531549,0.06349962782612462,-0.009653537196810724
5145,0.11055673346689332,-0.8741509988895224,-0.20737984024623568,-1.707838392572003,0.3035738442671354,-0.005989812821519003
5147,0.11122199000581645,-0.8337877245687242,0.20157343692768226,-1.9352241560091965,0.08427611549406411,0.0004322609377331865
5149,0.10991617480149429,-0.7135870882015172,0.20666092866190588,-2.247887931162429,0.3044218983182079,0.0037854351048749457
6001,0.10997000594803463,0.2113359970549844,0.02565518995265581,-1.937605290887745,0.22857795503883338,-0.000650950016467533
6003,0.06829908348677804,2.473964856841282,0.2556858256813177,-2.5273896991873546,0.17424385106834528,0.007148277411008985
6005,0.07879787769995428,0.1548217195188828,-0.2645834110247547,-1.8450774649318213,0.19075179828000888,-0.0052109568775653425
6007,0.06480887366862031,-0.6961019823808035,-0.6523215705638963,-1.0567224405785725,-0.06637204486825699,-0.01730383546371317
6009,0.07495156640198175,-1.5840381972461737,0.02822809523983505,-2.602943419910231,0.4668129516058661,0.005607882082631743
6011,0.07475704796318094,-0.1403978603018996,-0.2421847114149167,-1.4665058552067456,-0.08725635697363066,-0.008995761548225678
6013,0.13240520214834461,-0.58678847197986,0.21800850075490708,-2.211249151266159,0.16230781058970134,0.004294620082421652
6015,0.05373235378467456,-0.42595085168644076,-0.6882888286458333,-0.9004232743097917,-0.17024993715986092,-0.019223719517637683
6017,0.08899674836500004,-1.2234044672752908,-0.11062761879354621,-2.352948483782147,0.44161337390666855,0.001821230520164141
6019,0.03986674782097133,-0.6530586174647524,-0.7029896612135933,-1.0345747767092517,-0.1435672091743445,-0.018018859774695528
6021,0.06731085285018867,-0.4299112419404949,0.035601896674197775,-1.684027583489578,-0.24297392431663623,-0.0038587300855528195
6023,0.05212410794892541,-0.7868673237578117,-0.8099058145747629,-0.8225225922284141,-0.11822004552110021,-0.021236954118876827
6025,0.004590319365149753,-0.8776921731301623,-0.8667677644063176,-0.9403989301855153,-0.2238236185824083,-0.0206178550686702
6027,0.02968500799842566,-0.8608266438719259,-0.8608266438719259,-0.860824036564023,-0.17219001738539852,-0.02136393026537231
6029,0.018823181467064742,-0.8384912771401076,-0.8622582008138036,-0.9068708334003528,-0.20257355397563792,-0.02091587740541545
6031,0.0349936207274304,-0.5464719912784521,-0.3520201699536485,-1.3127425261521664,-0.3107375834620396,-0.011636010898199656
6033,0.07065644360961798,-1.4963306313849456,-0.3514037940683168,-1.7361518017144029,0.1956858615961954,-0.007274371318387818
6035,0.050721741712767,-0.5162037951440435,-0.7043478820341842,-0.9679571695814237,-0.14091738358488204,-0.018702318891564707
6037,-0.001165549090953455,-0.781057770746163,-0.7853525560713503,-1.0955097030290295,-0.22979379862608784,-0.01823566760487294
6039,0.04877764627215786,0.06441590576031775,0.010812403515503277,-1.906668373274334,-0.14486906244940423,-0.001753930099098966
6041,0.08277771769393816,0.421829003094909,-0.07680050707143948,-2.0356775031366015,0.44810298804314197,-4.3846962884730445e-5
6043,0.05678133680013797,-0.7809212820641509,-0.4083268264285511,-1.828296375814309,0.25096473034049716,-0.006901407028305551
6045,0.06095634572527153,-0.6088848899230004,-0.7624415420303454,-0.8710125150415249,-0.06981967875645534,-0.020272807660719705
6047,0.05927906661020721,-1.0015117662586115,-0.27521994652295323,-1.686238063766199,0.02274756704065961,-0.007029180824015713
6049,0.0541481515650144,-0.8347645213523935,-0.7656727326764812,-0.9498076504728448,-0.06678553974343027,-0.019501679075242695
6051,0.050403590728254066,-0.8277438094172029,-0.8195859283442353,-0.8286000877600896,-0.12962650408991916,-0.021273618784158677
6053,0.04138315207669052,-0.7761196304932549,-0.7109149162626727,-0.9872255054932277,-0.1300207244557705,-0.018583356207845014
6055,0.08610413260363714,0.2681830176775257,-0.2558703873669188,-1.483178018485387,0.028870402354197466,-0.008900229166092677
6057,0.08606259150099049,-0.9468605229622007,-0.44089822559615355,-1.6937225224977537,0.2728922397311928,-0.008638482075229215
6059,0.0009453275944260042,-0.4771466904016419,-0.5605076856925462,-1.2749382288701483,-0.21794615869145106,-0.014117116504873684
6061,0.0924010941807829,0.010950070583271021,-0.029782127151323223,-1.9501114345483406,0.07842748612263417,-0.0015464671372933392
6063,0.061107012085415136,-0.6416319319939467,-0.5988972392079517,-1.0700808927782468,-0.12139457833640899,-0.016621431389059582
6065,-0.0031656095151433306,-1.0409655736608903,-0.8534882259216836,-1.0732921224196001,-0.18606541274103217,-0.019097094643951262
6067,0.0633301675799558,-0.2770553506646789,-0.3425742729203707,-1.2549543997341983,-0.18823971976412723,-0.012256349842628245
6069,0.05030151821701079,-1.308858588176931,-0.14534768649653307,-2.922231136793818,0.8400257373773146,0.007427279181960511
6071,0.008517976294752927,-0.8985029135561429,-0.8985029135561429,-0.8985019025000596,-0.21658244077646938,-0.02136393026537231
6073,-0.04596512659489349,-0.8523327774852096,-0.9337789757550063,-0.9657805321937607,-0.27583880429866703,-0.021047648403438757
6075,-0.10954874056940955,0.5552518074780854,-0.02016576925580882,-1.20733456365828,-0.036245486099550916,-0.010431385217186229
6077,0.08879855376484613,-0.823454320752004,-0.29770875176408085,-1.8666892575680216,0.26187351764683786,-0.005384089832715544
6079,0.030890745674772013,-0.7942233990865799,-0.7660353064365744,-1.0204896052012913,-0.13332469361958532,-0.018782621660719645
6081,0.09582965227619145,0.875531449475897,0.38739418019204663,-2.0525647841736716,0.17720372086442726,0.005167982310825492
6083,0.02206764120273874,-0.5417632962160024,-0.7873879807681394,-0.9673978968712582,-0.1951601212501597,-0.019552113924356407
6085,0.03208890725574509,-0.04569603283629542,-0.3603016737762865,-1.122186980672779,-0.20082653819725182,-0.01390042539263825
6087,0.05419017154111305,-1.2489692809648956,-0.5903932376925658,-1.911656441756504,0.6074565643327201,-0.007804589189931432
6089,0.052091026569134335,-0.6121539387860309,-0.756935846399398,-0.8827368566410199,-0.1338034662575205,-0.020099169430663144
6091,0.06974837596747108,-0.17823746736077561,0.24290904271644376,-2.3639131972295058,0.05681058066937528,0.00519461112773123
6093,0.05291184320750375,-0.7521047791021918,-0.7745173729092447,-0.8931611247382731,-0.10081725035181455,-0.020165350655955372
