vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,hatP,hatQ,real_v,L,R
1067,1.0012355621907425,0.9946123767371845,1.0068263001775721,1.0046910332504668,0.97125291516078,1.000695338269109,1.0115493558291495,1.003992918552283,6517,9365.866
1069,1.0011257652763028,1.00279341173215,0.996507534187432,1.0021492227742712,0.9874855387873818,1.0007239572517075,0.9986492508746405,1.0014242344377144,64815,55596.41
1071,1.0013349461450107,0.9914294448331874,1.0001511604557305,1.0043999160543207,0.9806570411849208,1.000637072104801,1.0045517416033671,1.0037604482728235,25841,30069.15
1073,1.0010017970797214,1.0033258036559418,0.9967261413216806,0.9999245446657046,0.9900872559879343,1.0005280185886474,0.9966509330174862,0.9993968445543443,480773,396507.9
1075,1.0012337824068838,0.9939629958646218,1.0041607107779127,1.003294897749134,0.9763381323861631,1.0007576129172457,1.0074693176436236,1.0025353640073664,5960,7470.531
1077,1.0013058357442959,0.9951386283842663,1.0000481894999127,1.0047259612459403,0.9800725143755828,1.0007411474088184,1.004774378487562,1.003981862689907,45562,49863.16
1079,1.0013210798576233,0.9912944957117964,1.0083926253873663,1.00519962033203,0.9688349891789498,1.000718957104333,1.0136358841849995,1.0044774441374251,12211,19818.07
1081,1.0013810471990436,0.9929761558491339,1.0009624529696364,1.003618053527506,0.9806683350292533,1.000686637081879,1.0045839887035044,1.002929405007521,68359,77290.41
1083,1.0013108560490958,0.9981548808187123,1.0031251759960165,1.0067598157868225,0.9736102739331582,1.0006839907581688,1.0099061173968735,1.0060716720610772,41310,48983.85
1085,1.0012204076535762,1.010655698804813,1.0093628023701589,1.0038074281673286,0.969126121589752,1.0006829596016962,1.0132058787349567,1.0031223361361885,5342,6352.999
1087,1.0013192342487391,1.0033803604000913,1.0068259661965118,1.0034551741415179,0.9732383103974063,1.0006272084751597,1.0103047252399227,1.0028261930541222,8712,10214.58
1089,1.0010748117437709,1.0035989109174057,0.9953078136607579,1.00005690969953,0.991972258870623,1.0005530314761166,0.9953644563293732,0.9995041524427198,222080,185260.6
1091,1.0011923764240427,0.998643031365817,1.0015317646508484,1.001064906265121,0.9824302031387159,1.0007879764502048,1.0025983021017426,1.000276711772556,10383,10729.17
1093,1.0012557840757574,1.0012793070736068,1.002120798466807,1.0009850463539929,0.9821026555268806,1.0007225807910038,1.0031079339055973,1.0002622760473552,15975,15746.17
1095,1.0013255367295888,0.9998045644464725,0.9991321260973252,1.0057284125680297,0.980170861318052,1.0006695022433854,1.0048555671255832,1.0050555256388876,46986,46779.61
1097,1.000839452009861,0.9966005283373208,0.9948137115969177,1.0007279382647842,0.9897676282412775,1.0011657444652895,0.9955378745639211,0.9995627035753815,234725,225085.1
1099,1.0011471795158375,0.9967454172784035,0.9979566306685587,1.0001982366194586,0.9879846087057678,1.0008356888117238,0.9981544622173887,0.9993630800745904,11800,11829.54
1101,1.001065576375511,1.0054291738053305,0.9962243177592782,0.9997674143139451,0.9912258194433841,1.0004960412568167,0.9959926102428677,0.9992717343069581,181231,138011.2
1103,1.0012837707011033,1.0006996551107816,1.0020704692039184,1.0030802149040412,0.9796030499441132,1.0006917533856499,1.0051570615980598,1.0023868104341926,65170,65652.36
1105,1.0012489526561272,0.9959628126673455,1.0043189532633763,1.0050319025902865,0.973937199831511,1.0007642643451513,1.009372588405776,1.0042643791322103,3807,4685.584
1107,1.0012066508349051,0.984120879582295,1.0050493424282407,1.005617803326556,0.9720707034434564,1.0007864971336804,1.010695511967487,1.0048275093705927,6386,10035.94
1109,1.0011967873283063,1.0012441893966613,0.9979701899633684,1.0023342760337732,0.9856417281635552,1.0006822316614428,1.00029972786022,1.001650918063757,18378,16908.27
1111,1.001476629749055,0.9874806404492,1.004098884946334,1.0047166424820606,0.975899058019482,1.0004851151352596,1.0088348604032615,1.0042294755641905,8279,11328.42
1113,1.001370743170828,1.004633751017609,1.0103927209715986,1.0051789648689864,0.9668000332673856,1.0005528539788915,1.01562550937739,1.0046235547394606,17482,25517.49
1115,1.0014552582394574,0.9914660167986646,1.0078177964757533,1.0085739506875246,0.9656972084076549,1.0007215274516448,1.0164587765647461,1.007846761581992,26014,45880.23
1117,1.0013935701468515,1.0044559570305736,1.0082148763439798,1.0027623730758983,0.9726451821338414,1.0005992580703418,1.0109999419731126,1.002161819517764,97423,122081.3
1119,1.001193608452045,0.9916094830576196,0.9998072653977528,1.0036051844332299,0.9813786069467669,1.000788567201597,1.0034117549871948,1.0028143978897648,5708,6609.476
1121,1.0013900301620433,1.001832340209831,1.0045606993522882,1.0009295273531185,0.9796848591222977,1.0006027685541836,1.0054944660002039,1.0003265619576558,38182,39812.74
1123,1.0013861420803214,0.9922503432978681,1.0016751554359513,1.0028017823840976,0.9809060492271633,1.000640987750251,1.0044816312410398,1.0021594104781824,18907,21613.07
1125,1.0011400141551714,0.9973659018354013,0.9955724797949862,1.0017285356522259,0.9891992364383156,1.000780492323138,0.9972933623206868,1.000947303965615,111473,105417.1
1127,1.001192090371415,0.9916208131677444,0.9966527551762276,1.0107477169377912,0.976313413073483,1.000770333553741,1.0073644968741315,1.0099697033870103,34403,38587.0
1129,1.0011291826522837,1.0032856019853658,1.0086911809861745,0.9965746311679886,0.9786971561149054,1.000847968963701,1.0052360416536996,0.9957302827919637,6382,7625.044
1131,1.001187974918384,1.0052581212538014,1.0013943662996858,0.9992386450814,0.9849901086227173,1.0007792221123035,1.0006319497734453,0.9984606224860946,4240,3935.302
1133,1.0012750642569679,1.0051080225984335,1.0045628876937311,1.0016591302634454,0.978164322407292,1.0007062998572926,1.0062295883822379,1.0009521578971659,11829,11870.99
2013,1.0005624383814686,0.9916883506445496,0.9916883506445496,1.0005624383814686,0.9916883852634488,1.0019374528976273,0.9922461142354074,0.998627644358256,3094,3094.0
2016,1.0004009590936456,0.9912294427720343,0.9912294427720343,1.0004009590936456,0.991229437507213,1.0023184969322758,0.991626885231003,0.9980868976832223,4796,4796.0
2020,1.000490718774782,0.992679098287336,0.9909512846420161,1.000452443166,0.9908502854788208,1.0028147197297996,0.9913996337785913,0.9976443539196991,198167,192694.7
2050,1.0005369827846489,0.9915066444508105,0.9915066444508105,1.0005369827846489,0.9915066504251797,1.0021268347610761,0.9920390664497455,0.9984135221997061,8651,8651.0
2060,1.0004497219263346,0.9910620713087047,0.9913240352230699,1.0004562195726063,0.9910620715807195,1.0023844658011511,0.9917762966507337,0.9980763406713374,1833,1839.474
2068,1.000680999020357,0.9913447118600405,0.9913447118600405,1.000680999020357,0.9913447349136364,1.002462647379736,0.9920198166376532,0.9982227284337865,2165,2165.0
2070,1.0005286938881033,0.9914763724249496,0.9914763724249496,1.0005286938881033,0.9914764285960874,1.0021543102113037,0.9920005599232494,0.998377878230292,4005,4005.0
2090,1.0005024337016104,0.9909419997138401,0.9909419997138401,1.0005024337016104,0.9909420526008168,1.002760391738316,0.9914398823708376,0.9977482576542623,59033,59033.0
2100,1.0005314596298893,0.992127899665662,0.991667380570312,1.000597083305862,0.9914599414682288,1.0019929674278065,0.9922594886082183,0.9986068922963323,2343,2328.313
2110,1.0003823112565287,0.9911518975080973,0.9911483916739625,1.000382492321659,0.9911485076221127,1.002395540185257,0.9915274983234026,0.9979917629489595,20611,20610.07
2122,1.00052804819454,0.9912123578199732,0.9912123578199732,1.00052804819454,0.9912124234104028,1.0024660120649966,0.9917357657159258,0.9980668034156444,30200,30200.0
2130,1.0004974458202303,0.9916826784034919,0.9917909739543461,1.0004154009001087,0.9914534799704038,1.001977535155601,0.9922029648176465,0.9984409488230195,10450,10464.87
2150,1.0004710237301306,0.9913317664408771,0.9913317664408771,1.0004710237301306,0.9913317704071694,1.002267622907953,0.991798707227303,0.9982074656142141,9243,9243.0
2164,1.0005579584226885,0.9920784771958686,0.991565364683034,1.0005579584226885,0.991565432611787,1.002078367867145,0.9921186169299051,0.9984827439717189,932,925.5256
2170,1.0007292136914323,0.9823446704962243,0.993140432959644,1.0060583402707,0.981630243691032,1.0027223506892258,0.9991572156391039,1.0033269325044776,30607,36079.29
2180,1.0005365982481909,0.9915627925031644,0.9915627925031644,1.0005365982481909,0.9915627706480223,1.0020600626011809,0.9920948633605928,0.9984796676268732,4459,4459.0
2185,1.0005084644038633,0.9915035421900582,0.9915035421900582,1.0005084644038633,0.9915035700361781,1.0021019288282782,0.9920076864475662,0.9984098778990695,12523,12523.0
2188,1.0005451232760256,0.9915693857742442,0.9915693857742442,1.0005451232760256,0.9915694116347,1.0020607795397898,0.9921099133262242,0.9984874607461832,3411,3411.0
2201,1.0005805919761785,0.9912495828376535,0.9920143955788078,1.0008362583116408,0.9911191680865548,1.0018550426977262,0.9928439758623778,0.998983102003118,2660,2688.002
2220,1.0004754839726921,0.9914943458233457,0.9914943458233457,1.0004754839726921,0.9914943392625217,1.0020797892634536,0.9919657854937997,0.9983990244011002,6664,6664.0
2232,1.000585130289695,0.9916074227780803,0.9920598917354979,1.000475787531432,0.9914428840125227,1.0019078649420097,0.9925319014624195,0.9985706495969462,2521,2536.621
2240,1.0005986481827551,0.9914994418690943,0.9914994418690943,1.0005986481827551,0.9914994330969239,1.0021971246025752,0.992093001208172,0.9984050279325498,3776,3776.0
2261,1.000627919862939,0.9915067866754661,0.9915067866754661,1.000627919862939,0.9915067731257997,1.0022177580512228,0.9921293734810586,0.9984136798859211,7138,7138.0
2270,1.0005545737820396,0.9915908030356213,0.9915908030356213,1.0005545737820396,0.991590854156745,1.002044905333123,0.9921407132974964,0.9985127098165446,2836,2836.0
2280,1.0005551169553482,0.9924492340987827,0.9917485472035474,1.0005551169553482,0.9917485551335545,1.0018589732995329,0.992299083637542,0.9986985629924633,4523,4480.123
2282,1.000644177201254,0.9918121953957378,0.9918121953957378,1.0006441772012538,0.9918122239947172,1.0018729005637212,0.9924510981999373,0.9987735736122055,670,670.0
2290,1.0006121141929247,0.9915241725777593,0.9915241725777593,1.0006121141929247,0.9915242555677992,1.002181315002712,0.992131098596422,0.9984342146612633,2936,2936.0
4001,1.0004975458666692,0.9937006652145325,0.9935939602238173,1.000793470274382,0.9889217374485912,1.0018019547464654,0.9943823474960604,0.9989933295025974,31331,31328.87
4003,1.0004479648940567,0.9916660322466405,0.991672516438138,1.0004318831314971,0.9915118793623883,1.001934011969174,0.992100803069957,0.9985007706897537,60632,60630.79
4005,1.0003523870704822,0.9914760940150201,0.9914760940150201,1.0003523870704822,0.9914760945066234,1.0019780744975828,0.9918254773712433,0.9983775219553425,86445,86445.0
4007,1.0003104807094898,0.9918741833787376,0.991478975124009,1.0004415507901236,0.9910198068312733,1.002078862322731,0.9919167634488659,0.9983660851514099,23224,23027.54
4009,1.0004378239563847,0.9868608804619942,0.9931276978313321,1.0036990095671552,0.9852625943637556,1.0019493771870605,0.9968012866870171,1.0017462283224396,11486,12599.64
4011,1.0004779279134572,1.007281087624385,0.9936143551299506,0.9994835834168753,0.9905568664416218,1.0017969261220503,0.9931012361997307,0.9976908067445066,5503,4341.532
4012,1.0000786558958026,0.9911366709113965,0.9910994101063374,1.0001144704189309,0.9908935428238668,1.0022302999909822,0.9912128616710144,0.997888878861405,8173,8168.869
4013,0.9998852966342424,0.9914282941943061,0.9907642177325842,0.9998774822681062,0.9907047007375653,1.00238785238658,0.9906428315477861,0.9974956099951763,2357515,2.329531e6
4015,1.0001752912793909,0.9911603653185185,0.9911603653185185,1.0001752912793909,0.9911603796953967,1.0021741093846082,0.9913341070870367,0.9980055181165629,75033,75033.0
4017,1.000438886776088,0.9930111968951935,0.9927292553662694,1.000255408813484,0.9904207226721367,1.0018807511611958,0.9929828071674934,0.9983777087783872,43346,43131.95
4019,1.0000252473691025,0.9913239851897911,0.9909462711298883,1.0000283262815608,0.9907492696449887,1.0023753784148925,0.990974340952976,0.9976585097919671,523739,519993.1
4021,1.0001965994130488,0.9794929678881241,1.0006658652392169,1.0020023523097668,0.9760897969496328,1.0023444566285677,1.0026695508457832,0.9996586958539665,69719,101925.9
4023,1.0003956876333389,0.9935934003441221,0.9923199015933895,1.0004187790171284,0.9904205420667567,1.0019751372333539,0.9927354643464557,0.998446709745191,18783,18476.17
4025,1.0001773137216237,0.9911627107188679,0.9911627107188679,1.0001773137216237,0.9911627105513297,1.0021733683218839,0.99133845746784,0.9980082741536003,94923,94923.0
4027,1.0001073360182757,0.9910695531304711,0.9910731858976124,1.0001038345119877,0.9910496150633955,1.002223515177029,0.9911760934982141,0.997885022020595,84132,84136.13
5001,1.0010881228617592,1.0013229265308508,0.9947653195985626,1.0012332988208839,0.9906825225804293,1.0008101197461086,0.9959921624942797,1.0004228365265557,13671,11892.61
5003,1.0010719622981519,0.9965956510390863,0.9970164907847099,1.000043377845269,0.9891331470424187,1.0008570894272404,0.9970597392117779,0.99918698524438,10773,10686.03
5005,1.0011103026091939,1.000335235696225,0.9964840270187268,1.0003289663267834,0.9895940405707532,1.0008521463703837,0.9968118367087935,0.9994772654027894,22741,20678.05
5007,1.0010314389311232,1.0009164904151027,0.9988490110271109,0.99991067755244,0.9867028338801308,1.000892492568332,0.9987597913887031,0.9990190604653526,127616,121071.0
5009,1.0010981414631557,1.0006026079668018,0.9971805301713124,1.0000851885828779,0.9889384977269953,1.00086221735003,0.9972654785675511,0.9992236406233723,21223,19277.16
5011,1.001078964337996,0.9984977573751473,0.9975226766765409,1.002158397538753,0.9857572959003098,1.0008431810111829,0.9996757271667298,1.0013141084962394,5630,5380.256
5013,1.001088809280584,1.0138833144298285,1.0114585659511226,0.9970232007022191,0.9744799528572547,1.0008283962645788,1.008447656802265,0.9961979540383127,3617,3612.296
5015,1.0010990629024654,0.9956507121373609,0.9955753889317055,1.0025442220721916,0.9877732334012415,1.0008941606693937,0.9981083538107564,1.0016485873008734,15160,14992.89
5017,1.0010859562217906,1.0017292084624034,0.9997991008021295,1.0007985756469011,0.984605720787463,1.0008288851935725,1.0005975160158238,0.9999697155556562,5172,5026.351
5019,1.0010936090498999,0.9999822471310421,0.998517181838522,1.0014136994208356,0.9854279136064101,1.000867106291282,0.9999287850001815,1.000546119585825,13491,12737.32
5021,1.0011663866707905,0.9907813641137265,1.003832852481419,1.0021134554064033,0.9779826369955653,1.0008013312597694,1.0059544084506211,1.0013110735424204,6718,8692.272
5023,1.0011114862465542,0.9929743703741455,0.9972222682505636,1.0047929880048556,0.982743872917502,1.0008893344890937,1.0020019426204634,1.003900184946775,13027,13915.94
5025,1.001103973698636,0.9787681359653263,1.0109422243422863,1.002596844810352,0.9679848221883014,1.0008446440644427,1.0135674844111353,1.0017507220089559,2034,4393.238
5027,1.0010736066862065,0.998041541104384,0.9966193023950068,1.000911038795112,0.9885341214727794,1.0008522998184006,0.997527261243446,1.0000586889561247,13000,12385.38
5029,1.001105242505116,1.0010934623770016,1.002570625474448,1.003919151648657,0.9769668727621734,1.0008614149748094,1.0064998517941712,1.0030551049606848,11387,11974.42
5031,1.001071085340324,1.0010152993551444,0.9959530894874107,1.0009898668582726,0.989381490870662,1.0008099640633474,0.9969389504430884,1.0001797571980546,56153,50442.95
5033,1.0011398033150407,0.9964676488583122,1.0040092114428907,1.0055021154795827,0.9730985051324927,1.0009102471687272,1.0095333860668143,1.0045876923768584,28280,36204.89
5035,1.0010058674912796,0.9934374053773738,1.0015650176990483,1.0057948245875066,0.9755849776556529,1.0008332233687707,1.0073689112895972,1.0049574705384332,23234,28476.66
5037,1.0011042842218552,0.98837735895553,1.0001519674859187,1.0049041588155532,0.9788672482282674,1.0008378497185575,1.0050568715741577,1.0040629049931906,8008,9894.013
5039,1.0011020002768896,1.0074294260911627,1.001731459468292,1.0024030543861306,0.9800455160663819,1.0008376982180236,1.0041386746456924,1.0015640459695854,4294,3638.234
5041,1.0010956993782418,0.9998660308710209,0.998812172764561,1.0009939520055646,0.9856770066347846,1.000825870905545,0.9998049441268627,1.0001679424012766,6689,6495.242
5043,1.0010899162595903,0.9950955982309376,0.999683897775948,1.0023163871114558,0.9827598312696557,1.0008468015253527,1.001999552672286,1.0014683421916954,9216,9964.6
5045,1.0010950242423355,0.9899347010852523,1.0001044814552456,1.0056862690149881,0.9777807740768993,1.0008946148293876,1.0057913445798954,1.004787371332213,54715,66543.3
5047,1.001105886979053,0.9943744392425574,1.003766912832295,1.002458087817209,0.97725342803536,1.000890799561392,1.0062342600520455,1.0015658933586997,7342,9004.346
5049,1.0011461227899785,0.992013718596389,1.002486216939733,1.0028428110886192,0.9786347054431752,1.000841941324245,1.0053360958734372,1.0019991865665887,5019,6121.173
5051,1.0010815633350605,0.9956093582897354,0.9951567262465251,1.0028445329911144,0.9877909950203357,1.000936750746896,0.9979874823856627,1.0019059968002921,53682,51902.95
5053,1.001110094696695,0.9848260314617784,1.005578029787774,1.0081872055772514,0.9677487453079561,1.00081753022232,1.013810903841614,1.007363655344141,6547,11131.68
5055,1.0011249192965352,0.9982634559883792,0.9989087133506652,1.0016519435292794,0.9848081155227355,1.0008160165238666,1.0005588541360257,1.0008352454313394,19795,19877.78
5057,1.0010918809949614,0.9982588275388206,1.0001703587470487,1.0027672232227947,0.9815411298193188,1.000850694389709,1.0029380533905243,1.001914899838536,11484,11616.0
5059,1.0011289194361395,0.9906949832902344,1.0060956874756304,1.002470947040817,0.9742967251651222,1.0009013065401589,1.008581696637377,1.001568227047364,12257,17326.49
5061,1.0010733808728292,1.0093832928065567,0.9982877510891317,1.0008703524525544,0.9864370875792736,1.0008330669304306,0.9991566132816472,1.000037254486643,9833,7694.512
5063,1.0011046639455874,1.001063157798627,0.9969985207618073,1.0004844733337812,0.9887242441254278,1.0008377262540655,0.9974815399589357,0.9996470427612612,21936,19943.75
5065,1.0011323234928189,0.9935475377875456,1.0020768302950005,1.002525550317101,0.9795071847656045,1.0008535554163547,1.0046076257515117,1.0016705689775474,5616,6660.364
5067,1.0011091267300496,1.002624416322873,0.9988042765859618,1.001114977037536,0.9855758936322927,1.0008245470412502,0.999917920419348,1.0002901907203858,8338,7756.66
5069,1.0010592140515016,0.9991944315193722,0.9968354596334148,1.0015095246871113,0.9875012076721483,1.000811577437624,0.9983402073687194,1.0006973812705826,41630,38523.45
5071,1.0010899819642398,0.9966521926545554,0.9977401395797098,1.0015874334613601,0.9861440753425511,1.0008986726666576,0.9993239856630207,1.000688142379955,12034,12038.28
5073,1.0011065736786957,0.9926153373892789,1.007572846697469,1.0012447362044328,0.9740583654288759,1.0008250998112291,1.0088270090983567,1.0004192904367435,2465,3487.241
5075,1.001139232888323,0.9970652660429952,1.0024356415592417,1.0039603293412642,0.9772652060308541,1.0008266703020003,1.0064056168432378,1.0031310706761225,7345,8389.062
5077,1.0011131280041057,1.0008752171618103,1.004727850918624,0.9987606740151999,0.9810422550813408,1.0007800593810796,1.0034826655853282,0.9979821886467956,3604,3949.368
5079,1.0010980503366302,0.9956741924570324,1.0046015198130829,1.0037235595107687,0.9746343371112187,1.000833737129012,1.0083422133567157,1.002887415036634,4615,5850.723
5081,1.0010813145009405,1.0021433906715245,1.007177544968466,0.9991462893308164,0.9771839604179283,1.0008303449758376,1.0063177067525642,0.9983173415419755,5893,6846.704
5083,1.0010946809944068,0.9922270785040544,1.0016942111307163,1.004072721054433,0.9778304417476782,1.0008800639054314,1.005773832234492,1.003189849877261,9337,11298.1
5085,1.0011257026356866,0.9864294344850607,1.0070063674978185,1.0088797264412237,0.9652048785366258,1.000764642940838,1.0159483085657695,1.0081088831001652,21481,40488.52
5087,1.001097495673573,0.9838246056035144,1.000737865897855,1.0079350683797295,0.9740424840982126,1.0009162305445025,1.008678789293939,1.0070124128483846,6820,9536.706
5089,1.001123883894822,0.9962467891625095,1.0023395096701588,1.0042633508858678,0.9768821102689513,1.0008613023271429,1.0066128347066514,1.0033991208879938,7032,8351.431
5091,1.0011302120002978,1.0061899021099325,1.0075626083852234,1.0019833865074572,0.9732655921651387,1.000789502171807,1.009560994468113,1.0011929425049517,20564,23899.3
5093,1.0010866252195143,1.0020131387053008,0.9955650409665205,1.0006720624035816,0.9903852400903352,1.0007967859782427,0.9962341228008743,0.9998753757242144,24381,21496.88
5095,1.0011139671615454,0.995200011149617,1.0005987460940964,1.0054341117258585,0.9776829985970517,1.00081421360055,1.0060361114731255,1.0046161396016628,3776,4244.86
5097,1.0010857063319376,0.9870165116630657,1.0001295293973613,1.0053168590557378,0.9782104445869451,1.0008861250630996,1.0054470771426485,1.0044268112842096,3725,4741.306
5099,1.001097137898233,0.9999466040002404,1.0076122433748838,1.0016832133101243,0.9733552400100318,1.00085502866406,1.0093082697143767,1.0008274771293997,3800,4848.268
5101,1.0011092025844595,0.9771977053484319,1.0017170110313127,1.0104692934007327,0.9696410773283478,1.0008898918971472,1.0122042803243045,1.009570884451064,3008,4943.126
5103,1.0010940547212468,0.9903575301705522,1.00021725139114,1.0050553402897453,0.9784899879713029,1.0008711264704118,1.005273689960596,1.004180572012392,10106,12136.87
5105,1.0011164780183919,0.9830498530303439,1.0068513497688956,1.0085057430184272,0.9656681698528469,1.0008575593145477,1.0154153686077865,1.007641630552421,3062,5787.613
5107,1.0011093085722895,0.9918946897526805,0.9982879672609426,1.0011444660054074,0.9862390778130983,1.0008112354755487,0.99943047390308,1.0003329604205535,8873,9737.454
5109,1.0010892660569986,0.9985651264982002,1.0064556304633063,1.0000633599268096,0.9768900922476209,1.0008614398368396,1.0065193994183896,0.9992026069960692,4243,5160.239
5111,1.0010955447702121,0.992712424211409,1.0049728951941201,1.0029552916865363,0.9751465721865814,1.0008290883907387,1.0079428832364816,1.0021244419456437,8652,11686.21
5113,1.001067096350015,0.9941767221723349,0.9944351748567609,1.002542585654448,0.9891854879177332,1.0008866496955788,0.9969636114666303,1.0016544690244125,10194,10160.58
5115,1.0010765820416818,0.9988625536743688,0.9971230522003119,1.0006047425437643,0.9882189455065922,1.0008849887798592,0.9977260549313456,0.9997200015593835,35143,33275.41
5117,1.001132165232326,0.9882037947092775,1.006246150995154,1.003501049795827,0.9729280616174635,1.0008300370364767,1.0097690688766472,1.002668797558534,3034,4512.547
5119,1.0007928147291751,1.0061580897895712,0.99504659058614,0.9998246671607284,0.992021548036071,1.000388211153724,0.994872126242205,0.9994366746961706,314811,235022.4
5121,1.0011583706945886,0.9907992669916063,1.0000501331196356,1.0029347620775133,0.9817392282173004,1.000828529680009,1.0029850423259272,1.0021044887661004,7766,9017.345
