   8.3000000e+01	   1.0000000e+01	   5.1772973e-01	   2.5958932e+00	   5.7366995e-01	   4.5664116e-01	
   2.0000000e+00	   6.3000000e+01	   1.5566427e-01	   2.8220016e-01	   1.5643106e-01	   1.1667384e-01	
   1.3700000e+02	   8.8000000e+01	   1.8264509e-01	   2.1061211e-01	   1.9122364e-01	   1.4729759e-01	
   1.6000000e+01	   6.3000000e+01	   1.9033962e-01	   2.4525734e-01	   2.0066962e-01	   1.5922410e-01	
   1.2900000e+02	   6.3000000e+01	   6.1282778e-01	   2.1753918e+00	   6.4545185e-01	   5.3875719e-01	
   1.1700000e+02	   8.8000000e+01	   2.0676403e-01	   6.2271106e-01	   1.9788442e-01	   1.8021539e-01	
   1.0000000e+01	   1.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   8.2000000e+01	   8.8000000e+01	   2.9900997e-01	   4.8226594e-01	   2.9678118e-01	   2.6730805e-01	
   3.7000000e+01	   8.8000000e+01	   1.5870876e-01	   6.5284025e-01	   1.6361770e-01	   1.4405042e-01	
   1.2000000e+02	   8.8000000e+01	   3.6242055e-01	   5.0271692e-01	   3.7633252e-01	   3.2982739e-01	
   1.2100000e+02	   6.3000000e+01	   2.6229145e-01	   4.2055713e-01	   2.5665003e-01	   2.3917639e-01	
   1.3300000e+02	   1.0000000e+01	   3.7927949e-01	   8.6561485e-01	   4.1070564e-01	   3.1520998e-01	
   2.0000000e+00	   8.8000000e+01	   1.4976943e-01	   2.8995003e-01	   1.4312926e-01	   1.0731251e-01	
   6.5000000e+01	   8.8000000e+01	   9.2432407e-02	   1.5842936e-01	   9.0612452e-02	   8.2534236e-02	
   3.3000000e+01	   6.3000000e+01	   3.0615529e-01	   5.3357967e-01	   2.9881074e-01	   2.6855255e-01	
   4.0000000e+01	   8.8000000e+01	   1.9434922e-01	   2.0585643e-01	   2.1064153e-01	   1.6547221e-01	
   2.5000000e+01	   1.0000000e+01	   2.0713263e-01	   5.3060454e-01	   2.1166881e-01	   1.9430319e-01	
   7.3000000e+01	   8.8000000e+01	   3.1398593e-01	   4.8046803e-01	   3.0909462e-01	   2.8387519e-01	
   1.2300000e+02	   6.3000000e+01	   3.6368370e-01	   5.5577317e-01	   3.7834808e-01	   3.2538396e-01	
   1.0000000e+02	   6.3000000e+01	   2.9195891e-01	   4.6919106e-01	   2.8734889e-01	   2.6466704e-01	
   8.7000000e+01	   8.8000000e+01	   1.7470834e-01	   5.0239925e-01	   1.8222025e-01	   1.5715319e-01	
   4.6000000e+01	   6.3000000e+01	   2.6626707e-01	   3.1844076e-01	   2.5925384e-01	   2.1367343e-01	
   1.1100000e+02	   1.0000000e+01	   7.1241188e-01	   2.9972285e+00	   7.4316943e-01	   5.9536296e-01	
   4.0000000e+00	   8.8000000e+01	   6.8390534e-02	   4.5113039e-01	   6.8785428e-02	   5.9684300e-02	
   6.8000000e+01	   1.0000000e+01	   3.8606031e-01	   2.0316528e+00	   3.9816089e-01	   3.3990387e-01	
   6.0000000e+00	   6.3000000e+01	   2.9313900e-01	   5.1453546e-01	   2.9262553e-01	   2.6922258e-01	
   5.2000000e+01	   1.0000000e+01	   6.0963549e-01	   2.2994813e+00	   6.4718425e-01	   5.5553043e-01	
   1.2300000e+02	   1.0000000e+01	   2.8481791e-01	   5.7298581e-01	   2.9673622e-01	   2.6103070e-01	
   3.0000000e+01	   8.8000000e+01	   1.8531895e-01	   3.7579875e-01	   1.8238666e-01	   1.6718902e-01	
   2.4000000e+01	   6.3000000e+01	   2.1422851e-01	   2.6354776e-01	   2.1792797e-01	   1.9261741e-01	
   1.3700000e+02	   6.3000000e+01	   2.0165727e-01	   2.3126940e-01	   2.1939592e-01	   1.7413520e-01	
   1.0500000e+02	   6.3000000e+01	   6.6674163e-01	   3.2149426e+00	   7.1016023e-01	   5.1726483e-01	
   9.6000000e+01	   8.8000000e+01	   1.9191079e-01	   5.7623559e-01	   2.0125115e-01	   1.7251613e-01	
   1.3900000e+02	   6.3000000e+01	   4.6104651e-01	   2.4804309e+00	   4.7275709e-01	   4.1929828e-01	
   9.5000000e+01	   6.3000000e+01	   2.4822147e-01	   2.8511139e-01	   2.6641422e-01	   2.1529528e-01	
   1.0400000e+02	   6.3000000e+01	   2.3767088e-01	   2.7793472e-01	   2.5786204e-01	   1.9278817e-01	
   6.7000000e+01	   8.8000000e+01	   3.9150002e-01	   5.3479717e-01	   4.0743769e-01	   3.5547305e-01	
   2.5000000e+01	   8.8000000e+01	   2.4187115e-01	   5.3391885e-01	   2.4307509e-01	   2.1808407e-01	
   1.0600000e+02	   6.3000000e+01	   3.3991455e-01	   4.5860297e-01	   3.3278469e-01	   3.1257073e-01	
   1.0000000e+02	   8.8000000e+01	   2.5176484e-01	   4.7517339e-01	   2.4995734e-01	   2.2333612e-01	
   1.2800000e+02	   8.8000000e+01	   2.5467301e-01	   5.6039213e-01	   2.7189953e-01	   2.2329184e-01	
   4.0000000e+01	   6.3000000e+01	   1.4473775e-01	   1.9811257e-01	   1.5257923e-01	   1.3521680e-01	
   6.5000000e+01	   6.3000000e+01	   1.3655968e-01	   1.7908665e-01	   1.4081803e-01	   1.2000395e-01	
   9.7000000e+01	   6.3000000e+01	   3.1769768e-01	   8.9244275e-01	   3.3822405e-01	   2.5501921e-01	
   1.1800000e+02	   6.3000000e+01	   7.8904567e-01	   2.6769304e+00	   7.8756754e-01	   6.4327686e-01	
   2.2000000e+01	   6.3000000e+01	   2.7539241e-01	   3.2774073e-01	   2.7145833e-01	   2.4149138e-01	
   1.4300000e+02	   8.8000000e+01	   2.6164967e-01	   3.6898640e-01	   2.6463927e-01	   2.2305062e-01	
   1.3000000e+02	   8.8000000e+01	   7.1803369e-01	   2.3758117e+00	   7.3821537e-01	   6.1316571e-01	
   3.3000000e+01	   1.0000000e+01	   2.2728949e-01	   5.0960807e-01	   2.1719887e-01	   2.0343017e-01	
   9.2000000e+01	   6.3000000e+01	   3.8459444e-01	   4.8585883e-01	   3.8256363e-01	   3.5383566e-01	
   1.3700000e+02	   1.0000000e+01	   1.4790653e-01	   2.0729780e-01	   1.5982233e-01	   1.2549114e-01	
   1.0300000e+02	   6.3000000e+01	   4.2595137e-01	   6.7439013e-01	   4.2780620e-01	   3.5682151e-01	
   1.4900000e+02	   8.8000000e+01	   2.2280598e-01	   6.0735870e-01	   2.3473308e-01	   2.0201569e-01	
   7.8000000e+01	   8.8000000e+01	   1.5357636e-01	   2.6233975e-01	   1.7483640e-01	   1.2630655e-01	
   1.1000000e+02	   6.3000000e+01	   2.4132960e-01	   5.4548582e-01	   2.6303489e-01	   1.9694349e-01	
   7.7000000e+01	   6.3000000e+01	   2.4132960e-01	   5.4548582e-01	   2.6303489e-01	   1.9694349e-01	
   1.1900000e+02	   8.8000000e+01	   2.8375696e-01	   4.4390444e-01	   2.7213086e-01	   2.4963657e-01	
   1.5000000e+01	   1.0000000e+01	   2.6420426e-01	   5.4945326e-01	   2.7589099e-01	   2.4436237e-01	
   1.5100000e+02	   8.8000000e+01	   5.1968274e-01	   1.9746818e+00	   4.8491970e-01	   4.1523651e-01	
   1.2500000e+02	   8.8000000e+01	   7.3448705e-01	   2.3772110e+00	   7.3741655e-01	   6.1992469e-01	
   5.8000000e+01	   6.3000000e+01	   2.3842896e-01	   2.3749415e-01	   2.6929527e-01	   1.8903183e-01	
   1.2100000e+02	   8.8000000e+01	   2.2591185e-01	   4.2653946e-01	   2.1925847e-01	   1.9882023e-01	
   4.6000000e+01	   8.8000000e+01	   2.5601484e-01	   2.9778348e-01	   2.4303906e-01	   1.9872215e-01	
   3.1000000e+01	   8.8000000e+01	   2.6812751e-01	   4.1619381e-01	   2.7345742e-01	   2.3710852e-01	
   1.0000000e+00	   6.3000000e+01	   3.8964349e-01	   4.9529976e-01	   3.8839811e-01	   3.5775300e-01	
   1.0900000e+02	   6.3000000e+01	   2.5605583e-01	   5.0125799e-01	   2.6091171e-01	   2.2945141e-01	
   9.1000000e+01	   1.0000000e+01	   4.1872734e-01	   1.9356930e+00	   4.3587649e-01	   3.5205825e-01	
   9.2000000e+01	   8.8000000e+01	   3.4440009e-01	   4.9184116e-01	   3.4517208e-01	   3.1257073e-01	
   1.0800000e+02	   1.0000000e+01	   1.5195265e-01	   5.3812309e-01	   1.5933635e-01	   1.4255942e-01	
   1.5000000e+01	   6.3000000e+01	   3.4307006e-01	   5.7343277e-01	   3.5750286e-01	   3.0916020e-01	
   6.4000000e+01	   8.8000000e+01	   6.1947686e-01	   2.5577833e+00	   5.9725119e-01	   4.9390178e-01	
   1.1000000e+02	   8.8000000e+01	   2.4385577e-01	   5.5321456e-01	   2.6896964e-01	   2.0095336e-01	
   7.5000000e+01	   8.8000000e+01	   3.1245330e-01	   4.8001179e-01	   3.0636461e-01	   2.8240353e-01	
   2.2000000e+01	   1.0000000e+01	   1.9726451e-01	   3.0376913e-01	   1.8984648e-01	   1.8184121e-01	
   1.2600000e+02	   8.8000000e+01	   5.6936481e-01	   2.7339192e+00	   5.4281827e-01	   4.6116124e-01	
   6.4000000e+01	   6.3000000e+01	   6.2976095e-01	   2.5784406e+00	   6.1346597e-01	   5.0361919e-01	
   7.6000000e+01	   1.0000000e+01	   4.5510330e-01	   1.4856892e+00	   4.6208203e-01	   3.7667340e-01	
   9.6000000e+01	   1.0000000e+01	   1.5717227e-01	   5.7292128e-01	   1.6984488e-01	   1.4732794e-01	
   6.9000000e+01	   6.3000000e+01	   4.5733217e-02	   8.1062664e-02	   4.4972028e-02	   3.9022273e-02	
   1.2900000e+02	   1.0000000e+01	   6.3346022e-01	   2.2345221e+00	   7.0295733e-01	   5.5355335e-01	
   1.0900000e+02	   8.8000000e+01	   2.1192855e-01	   4.8060071e-01	   2.1070612e-01	   1.8840783e-01	
   1.8000000e+01	   8.8000000e+01	   1.4504567e-01	   5.3720882e-01	   1.4440541e-01	   1.3064393e-01	
   6.1000000e+01	   1.0000000e+01	   3.1550016e-01	   3.8335674e-01	   3.0696910e-01	   2.7079136e-01	
   1.3200000e+02	   1.0000000e+01	   7.7484781e-01	   2.6482030e+00	   7.6165189e-01	   6.5456062e-01	
   1.0500000e+02	   8.8000000e+01	   6.6926683e-01	   3.2216702e+00	   6.9394545e-01	   5.2298219e-01	
   1.4000000e+01	   6.3000000e+01	   4.0191393e-01	   4.9749110e-01	   4.1082599e-01	   3.7008568e-01	
   9.8000000e+01	   8.8000000e+01	   1.5231373e-01	   2.4909982e-01	   1.4661813e-01	   1.2635557e-01	
   5.5000000e+01	   8.8000000e+01	   5.0470726e-01	   9.4618048e-01	   5.1948499e-01	   4.4693212e-01	
   5.2000000e+01	   6.3000000e+01	   6.0353922e-01	   2.2403466e+00	   6.1380757e-01	   5.4457679e-01	
   3.6000000e+01	   1.0000000e+01	   2.2497785e-01	   3.8695248e-01	   2.3322467e-01	   2.0544298e-01	
   8.8000000e+01	   8.8000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.3000000e+02	   6.3000000e+01	   7.0849378e-01	   2.3690839e+00	   7.2060392e-01	   6.0450806e-01	
   4.3000000e+01	   8.8000000e+01	   2.7104022e-01	   4.5443744e-01	   2.8841297e-01	   2.2054393e-01	
   5.4000000e+01	   1.0000000e+01	   1.1099109e-01	   2.1021173e-01	   1.1154063e-01	   1.0483771e-01	
   6.7000000e+01	   6.3000000e+01	   4.3169432e-01	   5.2881484e-01	   4.4482924e-01	   3.9695622e-01	
   6.2000000e+01	   6.3000000e+01	   5.4648630e-02	   3.0441527e-01	   6.1774312e-02	   4.1663436e-02	
   4.8000000e+01	   1.0000000e+01	   2.2304074e-01	   2.9351286e-01	   2.1216372e-01	   1.8128388e-01	
   1.4900000e+02	   1.0000000e+01	   1.9043690e-01	   6.3646436e-01	   2.1373784e-01	   1.8300659e-01	
   1.3800000e+02	   6.3000000e+01	   1.6928811e-01	   1.4971629e-01	   2.1006876e-01	   1.1711100e-01	
   1.4900000e+02	   6.3000000e+01	   2.6300025e-01	   6.0137637e-01	   2.7212463e-01	   2.4358658e-01	
   1.5000000e+02	   1.0000000e+01	   1.7027979e-01	   4.0680228e-01	   1.9447839e-01	   1.5159753e-01	
   1.5000000e+01	   8.8000000e+01	   2.9894278e-01	   5.5276758e-01	   3.0729727e-01	   2.6724992e-01	
   1.3900000e+02	   1.0000000e+01	   4.8167895e-01	   2.5395612e+00	   5.3028218e-01	   4.3724024e-01	
   6.7000000e+01	   1.0000000e+01	   3.5913093e-01	   5.8719638e-01	   3.8644244e-01	   3.3628284e-01	
   4.9000000e+01	   6.3000000e+01	   1.0141108e-01	   1.4279907e-01	   1.1136592e-01	   9.4226372e-02	
   2.0000000e+01	   6.3000000e+01	   2.7539241e-01	   3.2774073e-01	   2.7145833e-01	   2.4149138e-01	
   1.3900000e+02	   8.8000000e+01	   4.7612421e-01	   2.4871587e+00	   5.3081940e-01	   4.3713443e-01	
   8.0000000e+00	   1.0000000e+01	   1.1739824e-01	   1.6486275e-01	   1.2914498e-01	   1.0281603e-01	
   1.1100000e+02	   8.8000000e+01	   7.4601627e-01	   2.9448214e+00	   7.7406344e-01	   6.0694469e-01	
   2.4000000e+01	   8.8000000e+01	   1.7010124e-01	   2.4289047e-01	   1.6772240e-01	   1.5237134e-01	
   1.1000000e+02	   1.0000000e+01	   2.2559053e-01	   6.0272305e-01	   2.3807517e-01	   1.9491927e-01	
   8.0000000e+01	   1.0000000e+01	   2.6664088e-01	   5.3466515e-01	   2.7578594e-01	   2.4964507e-01	
   1.1900000e+02	   1.0000000e+01	   2.4901844e-01	   4.4059013e-01	   2.4072459e-01	   2.2506179e-01	
   5.5000000e+01	   1.0000000e+01	   4.7233817e-01	   9.8108114e-01	   4.8807872e-01	   4.2602303e-01	
   8.6000000e+01	   1.0000000e+01	   7.7623771e-01	   2.5884403e+00	   7.3888959e-01	   6.5164129e-01	
   8.0000000e+01	   6.3000000e+01	   3.3918873e-01	   4.7628361e-01	   3.3417274e-01	   3.0819821e-01	
   7.5000000e+01	   6.3000000e+01	   3.5264771e-01	   4.7402946e-01	   3.4375616e-01	   3.2369962e-01	
   1.3300000e+02	   8.8000000e+01	   4.1286126e-01	   8.6892916e-01	   4.4159965e-01	   3.3327796e-01	
   1.3500000e+02	   1.0000000e+01	   1.4973936e-01	   2.1646533e-01	   1.6129245e-01	   1.2655192e-01	
   5.2000000e+01	   8.8000000e+01	   6.1861692e-01	   2.2470742e+00	   6.5100472e-01	   5.5835824e-01	
   2.8000000e+01	   8.8000000e+01	   1.8943015e-01	   6.9578440e-01	   2.1815781e-01	   1.7927169e-01	
   1.0000000e+00	   8.8000000e+01	   3.4944922e-01	   5.0128209e-01	   3.5100656e-01	   3.1594067e-01	
   7.5000000e+01	   1.0000000e+01	   2.8008422e-01	   5.3241100e-01	   2.8536936e-01	   2.6381713e-01	
   1.2000000e+01	   1.0000000e+01	   3.4289411e-01	   5.9057035e-01	   3.6441918e-01	   3.2487920e-01	
   3.9000000e+01	   1.0000000e+01	   3.1477172e-01	   5.4335344e-01	   3.2966010e-01	   2.9748154e-01	
   5.7000000e+01	   6.3000000e+01	   1.2037078e-01	   2.1453307e-01	   1.2433787e-01	   1.0146487e-01	
   1.0600000e+02	   8.8000000e+01	   2.9973579e-01	   4.6458530e-01	   2.9539313e-01	   2.7155159e-01	
   1.4000000e+02	   1.0000000e+01	   2.0829331e-01	   3.4688494e-01	   1.9732425e-01	   1.7188782e-01	
   5.7000000e+01	   1.0000000e+01	   8.8794368e-02	   2.1139991e-01	   7.7726017e-02	   6.8414655e-02	
   1.4000000e+01	   8.8000000e+01	   3.6173408e-01	   5.0347343e-01	   3.7343444e-01	   3.2911652e-01	
   1.3800000e+02	   1.0000000e+01	   1.8780826e-01	   2.0810314e-01	   1.9127138e-01	   1.3921513e-01	
   1.0200000e+02	   6.3000000e+01	   3.3177323e-01	   3.7365347e-01	   3.2706567e-01	   2.7625898e-01	
   8.4000000e+01	   8.8000000e+01	   2.4875277e-01	   3.3834061e-01	   2.6278626e-01	   2.0891917e-01	
   1.1500000e+02	   6.3000000e+01	   2.4877418e-01	   1.1096669e+00	   2.7296672e-01	   2.1717316e-01	
   3.6000000e+01	   6.3000000e+01	   3.0384364e-01	   4.1092408e-01	   3.1483651e-01	   2.6797284e-01	
   1.0800000e+02	   8.8000000e+01	   1.7300148e-01	   4.8572387e-01	   1.8033159e-01	   1.5599972e-01	
   2.7000000e+01	   6.3000000e+01	   2.2375642e-01	   2.4653152e-01	   2.3833586e-01	   1.8582055e-01	
   1.5000000e+02	   6.3000000e+01	   2.4665673e-01	   4.3077388e-01	   2.6410086e-01	   2.1485416e-01	
   4.4000000e+01	   8.8000000e+01	   1.3713403e-01	   1.9207467e-01	   1.3664415e-01	   1.1091460e-01	
   8.2000000e+01	   6.3000000e+01	   3.3918873e-01	   4.7628361e-01	   3.3417274e-01	   3.0819821e-01	
   4.9000000e+01	   8.8000000e+01	   1.5102270e-01	   1.5054303e-01	   1.6942823e-01	   1.2479748e-01	
   2.6000000e+01	   1.0000000e+01	   1.6621296e-01	   4.7627041e-01	   1.7061423e-01	   1.5403991e-01	
   4.2000000e+01	   1.0000000e+01	   1.4487203e-01	   4.8023076e-01	   1.5570862e-01	   1.3665200e-01	
   6.6000000e+01	   1.0000000e+01	   3.4544856e-01	   8.9582850e-01	   3.1934769e-01	   2.8216857e-01	
   7.7000000e+01	   1.0000000e+01	   2.2559053e-01	   6.0272305e-01	   2.3807517e-01	   1.9491927e-01	
   7.6000000e+01	   6.3000000e+01	   5.1276799e-01	   1.5096608e+00	   5.4369387e-01	   4.1544169e-01	
   5.9000000e+01	   8.8000000e+01	   2.5813409e-01	   3.4929028e-01	   2.4689659e-01	   2.3265707e-01	
   6.6000000e+01	   6.3000000e+01	   3.8932935e-01	   9.1980010e-01	   3.6645648e-01	   3.0869721e-01	
   1.1900000e+02	   6.3000000e+01	   3.2395208e-01	   4.6456173e-01	   3.2233643e-01	   2.8275706e-01	
   5.1000000e+01	   1.0000000e+01	   5.6092542e-01	   2.8717014e+00	   6.1904146e-01	   5.0171669e-01	
   9.0000000e+01	   1.0000000e+01	   6.6639214e-01	   2.7407110e+00	   6.9971122e-01	   5.6450432e-01	
   6.5000000e+01	   1.0000000e+01	   5.7693886e-02	   1.5511505e-01	   5.9206184e-02	   5.7415725e-02	
   2.7000000e+01	   1.0000000e+01	   2.7896944e-01	   3.0669399e-01	   2.9586095e-01	   2.3383641e-01	
